,Feature_0,Feature_1,Feature_2,Feature_3
EA,2.4747362264289148,0.04369360633097638,0.11217907882590884,0.22418220758559732
NotEA,315.5764047398868,5.797103943961865,0.48842368866930835,0.4306202605251378
