,Feature_0,Feature_1,Feature_2,Feature_3
EA,1.5953913927078247,0.0173571109771728,0.2141508999999999,0.2847766999999948
NotEA,2.312177538871765,0.027106354013085303,0.1758376374999999,-0.0022959749999991
