,Feature_0,Feature_1,Feature_2,Feature_3
CEP,6.393705273550724,0.25861393704050395,0.07642482525761074,1.703398849590508
DSCT,0.03808250056065442,0.44107153384127357,0.3710812235963879,1.753077023838366
RR,0.9485755304729404,0.2780644388715341,0.0641284935229692,1.5443518279092698
RRc,0.12029004608861395,0.29881788708602336,0.035221127372820155,2.153900128643375
