,CEP_dist,DSCT_dist,RR_dist,RRc_dist
0,0.9091344612841151,0.6194900896001987,0.360393568992459,0.03049944064326693
1,0.00040269543141358,0.9736191170485159,0.7910758197044383,0.8875126238745147
2,0.9256780284390986,0.5283464059151273,0.4769584897441269,0.11872878023293998
3,0.8742006958569232,0.7306176233497091,0.16094910848974642,0.014770548849259213
4,0.8634068933526216,0.7527753614372406,0.11567763608524018,0.03754216585299952
5,0.8990015050389747,0.6601618464783059,0.2949781482114151,0.0062281043718337425
6,0.9516407300176113,0.2748874758661882,0.6716124736239019,0.38569804241693684
7,0.2559663397448346,0.9856638121942622,0.8924897043873488,0.9407020138480716
8,0.8556213705665102,0.7665528821733223,0.08809760238723408,0.05792439350383405
9,0.5915674091952001,0.9918780089428288,0.9410310803324355,0.9669709487721274
10,0.9746182187416108,0.0003100623925154089,0.8386525690542683,0.6960763153013148
11,0.8168176192790662,0.8166864962132513,0.009198355324711693,0.1775834766645369
12,0.828428061767418,0.8042259985137101,0.023401313263236356,0.1409055143228498
13,0.01528777300468731,0.9706339676906571,0.7646976861419699,0.8739029843901033
14,0.11684683958209774,0.9821353077482187,0.8637125426702889,0.9254201681827054
15,0.8659715575422341,0.747858398245325,0.12569195879534756,0.03146202252062269
16,0.9404748081452087,0.40582138164201753,0.587367475814242,0.2535083645506543
17,0.8757634258999802,0.727065015216336,0.16818086076787242,0.012176719284517024
18,0.8395477629268538,0.7904757190551689,0.044184652269610325,0.10581155703086487
19,0.9821458809051202,0.11718263549761898,0.8896353331819932,0.7951792468429091
20,0.41284832848471664,0.9397705710182692,0.4807835714373856,0.725534395791501
21,0.7765711682777174,0.8493295096525881,0.0062244878555871574,0.2949625273051736
22,0.910572045680276,0.6129357201241374,0.3700905218904532,0.03564731958441747
23,0.8052040320728658,0.9957567151883859,0.9698480728325372,0.982933334176724
24,0.739292327317923,0.8702005910935218,0.043973334963938626,0.3843992657145038
25,0.7801067135356646,0.846965492339951,0.004222884534501259,0.2854851568640555
26,0.7794247808597934,0.84742765374683,0.004581702967019097,0.287326732731501
27,0.9624416536481093,0.11764574250776982,0.7518068344861071,0.5293423999730845
28,0.9768587965536111,0.011528306849067804,0.8540704253785862,0.726113104232259
29,0.9691581004642008,0.028869234898671436,0.8003003217138592,0.621645475435519
30,0.9762788030616361,0.006965755657673545,0.8500983220445609,0.7183749904576863
31,0.8926303009754538,0.6815929420202127,0.2567815574074881,0.0005163657501618957
32,0.13433881193631858,0.9826663008558076,0.8680962183936749,0.9277363223858347
33,0.2859516887157193,0.9508086133922146,0.5825406725398747,0.7799341843393454
34,0.9758098311691583,0.004155797864367705,0.8468767883908895,0.7120983797010494
35,0.6040882127033453,0.9124393642738609,0.2546787853520386,0.5881851520494524
36,0.8017001771680745,0.8305930977580238,0.0006760985985474477,0.22392914139329423
37,0.8108829693592771,0.8224275502026959,0.0046050217436280905,0.19603330165495747
38,0.8877047622807323,0.6963884272920644,0.228965473902508,0.0003422085809788866
39,0.8040714287071091,0.8285622529289998,0.0013417739062783207,0.21681190810701956
40,0.8114191698232838,0.8219246282805005,0.004950890565556421,0.19437838188980117
41,0.003449500869346256,0.9756667776977179,0.8089152777081301,0.8967542850080616
42,0.7344197946731643,0.8724805540926661,0.050529756037514195,0.39473719928361106
43,0.9243063997092141,0.5374236514430567,0.4669407777106199,0.10890678361040107
44,0.5650218275963617,0.9914147311197166,0.9375111750404301,0.9650417368435527
45,0.9733181986817953,0.0009685117046734915,0.8296184162067505,0.6784880528421197
46,0.8832642728816746,0.7085836416743809,0.20523800890268507,0.002914401537454925
47,0.89000508200408,0.6896550783270803,0.24176401690325577,2.5967719963215785e-07
48,0.8063816518875099,0.8265329194595374,0.002218998569270325,0.20981796376602668
49,0.654958588344945,0.90042929678346,0.17540896668663963,0.5282360270328015
50,0.887551233302457,0.6968273291430236,0.2281234418067032,0.00039015532664543606
51,0.010359500390864085,0.9712976746873003,0.7705983171211872,0.8769426369770101
52,0.8427052752875994,0.7861902854791427,0.0514726942159216,0.09601992091277733
53,0.658628151879787,0.8994268493096655,0.1694700973017228,0.5232794432717636
54,0.802494560593284,0.8299185080689854,0.0008731076658202719,0.2215519519907354
55,0.9042043431166122,0.6404097078213917,0.32789597941161996,0.016163383659747566
56,0.771132123724309,0.852816942908952,0.00995354189381148,0.3092005722025548
57,0.9102502629677873,0.6144217954692472,0.36791173179463155,0.0344558364802563
58,0.8004663394176047,0.8316295946574233,0.00042113491567596917,0.227606835445735
59,0.8358058553625483,0.7953257185127514,0.0363578908920591,0.11754728039809637
60,0.00020174248618209933,0.973777254386384,0.7924612214890888,0.8882291040003757
61,0.8196616179480801,0.8137924680677053,0.01201688720270655,0.16865224155320158
62,0.9598074804589889,0.15719211628090002,0.7324589571363631,0.49345975928347585
63,0.9721232118955039,0.005425872702541468,0.8212590824276845,0.6622352807457638
64,0.8871279870482808,0.6980306617269308,0.22581009481077863,0.0005381491437843611
65,0.8346487453995792,0.7967778888126761,0.03411174595581068,0.12119703705579143
66,0.9373177236214976,0.43628395554684896,0.5635655316578135,0.22049630282980526
67,0.8161492750260289,0.8173527606728253,0.008595295772303002,0.1796747891249384
