Feature Name,Relative Importance
Beyond1Std_r,0.13983739837398376
IAR_phi_r,0.050677506775067785
GP_DRW_tau_r,0.043631436314363184
MHPS_ratio_r,0.042818428184281866
SF_ML_gamma_r,0.02872628726287265
StetsonK_r,0.024119241192411968
MHPS_low_r,0.023577235772357753
Skew_r,0.023577235772357753
PercentAmplitude_r,0.02168021680216804
Amplitude_r,0.02032520325203253
AndersonDarling_r,0.018699186991869943
Period_band_r,0.018157181571815728
MHPS_high_r,0.013821138211382155
LinearTrend_r,0.013279132791327952
Psi_CS_r,0.011653116531165353
Rcs_r,0.011653116531165353
Gskew_r,0.010027100271002754
Psi_eta_r,0.005962059620596238
Mean_r,0.005149051490514945
Autocor_length_r,0.004607046070460729
SmallKurtosis_r,0.0037940379403794467
Harmonics_mag_1_r,0.0005420054200542035
Harmonics_phase_6_r,0.0
Harmonics_phase_4_r,0.0
Harmonics_phase_7_r,0.0
Pvar_r,0.0
Harmonics_phase_5_r,-0.0005420054200542035
Harmonics_phase_3_r,-0.0016260162601625995
Eta_e_r,-0.0018970189701896568
Harmonics_phase_2_r,-0.0121951219512195
