,CEP_conf,DSCT_conf,RR_conf,RRc_conf
0,0.06837940860759467,0.4078708324784817,0.07159729665077263,0.5625614685885026
1,0.10858610612980114,0.9152410368157238,0.30080241428047605,0.16713837683379393
2,0.8066234794801926,0.00011441459283408543,0.0013764064646843604,0.0002143898488406418
3,0.22804506571029554,0.4254693704667232,0.38472756620818493,0.9970806761992634
4,0.05104705828629821,0.28378347635937873,0.01164936742891584,0.015058467721390165
5,0.17731204392022198,0.9559853401558297,0.5423421707139943,0.3905953603596512
6,0.1481635873322468,0.6320489373389714,0.3224754394320973,0.13604058013006268
7,0.22588409208755808,0.47774549877005285,0.38153788806172884,0.975490490741152
8,0.11641872749671187,0.9485196428322707,0.3443747267633385,0.191222624020104
9,0.3262126829765033,0.5125855316030907,0.8661532507712889,0.30575077764193354
10,0.2092607423462825,0.11378208045320483,0.18578489843535387,0.5850801111626764
11,0.19389322156514552,0.11452556117617547,0.3557819982130913,0.0496157892505535
12,0.36614157011226267,0.44186779421763445,0.90107360636774,0.2600579165995999
13,0.03209962198836243,6.838959146615567e-19,8.719281167097039e-18,1.4010760713557534e-16
14,0.36541904123687846,2.453376766500044e-05,0.0015027101357914666,7.823714076519787e-06
15,0.9367268582686795,0.03392606670171196,0.17095405863280724,0.04689096079898316
16,0.10446155753541835,0.5761693985499771,0.15581729748677656,0.7631527832139676
17,0.36775477205075,0.03229175539877915,0.20284767692103772,0.013739266973741416
18,0.05413190349328974,0.39139806986431247,0.030311251815121266,0.031011300213197424
19,0.05725755857658506,6.2779705417469e-10,9.83786277160533e-09,7.55624390403248e-09
20,0.1988237247799434,0.9151064526459994,0.50306447970352,0.4718403675230713
21,0.08911808487224414,0.49059467846673455,0.07976414733626756,0.06837709854538962
22,0.0006675568467798833,0.05404705211563857,0.00014395223651480672,0.021266758219835338
23,0.5696127631874024,0.17119151759220536,0.6111679083782682,0.45165122508678185
24,0.12711673942694127,0.9363011686102213,0.36458537227756826,0.21001914373623554
25,0.6683214131373622,1.6721908718134067e-05,0.0002660831789923376,8.815762170205728e-05
26,0.08824569159928465,0.5287410113437286,0.12155748863420673,0.6908361790749984
27,0.28537712596972487,0.6711018954762211,0.8337902309832975,0.45605123564451583
28,0.1504323046644697,0.9952036627086129,0.5392823512706617,0.2908552009824747
29,0.12902472765795836,0.24761112638853575,0.1578296006528678,0.8068075905913609
30,0.1043070308066527,0.8828608661175346,0.25611312140644327,0.14777414754016113
31,0.01089227991432555,2.2931968489331015e-10,3.34931192990387e-11,4.994609713617468e-10
32,0.4237993825522956,0.399937793539929,0.9443553904889803,0.2938320818092406
