Feature Name,Relative Importance
Beyond1Std_r,0.12195121951219512
GP_DRW_tau_r,0.048509485094850945
StetsonK_r,0.04173441734417345
MHPS_ratio_r,0.03821138211382112
SF_ML_gamma_r,0.03604336043360433
IAR_phi_r,0.030894308943089442
MHPS_low_r,0.024119241192411944
LinearTrend_r,0.020867208672086735
Amplitude_r,0.019241192411924134
Skew_r,0.01897018970189702
PercentAmplitude_r,0.018428184281842806
AndersonDarling_r,0.017615176151761513
Period_band_r,0.015718157181571844
Gskew_r,0.01463414634146345
MHPS_high_r,0.014634146341463428
Autocor_length_r,0.013279132791327908
Psi_eta_r,0.008401084010840132
Harmonics_phase_2_r,0.0065040650406504195
Harmonics_phase_7_r,0.005420054200542024
Psi_CS_r,0.005149051490514933
Harmonics_mag_1_r,0.0037940379403794246
Harmonics_phase_5_r,0.002168021680216814
Mean_r,0.0008130081300813053
Pvar_r,0.0
SmallKurtosis_r,0.0
Eta_e_r,-0.0005420054200541924
Harmonics_phase_6_r,-0.0008130081300813053
Harmonics_phase_4_r,-0.007588075880758815
Harmonics_phase_3_r,-0.008943089430894313
Rcs_r,-0.014092140921409192
