,Feature_0,Feature_1,Feature_2,Feature_3
EA,2.9066993645822996,0.06046154505792814,0.25597399402421384,1.6515230968068944
NotEA,1.77277912604683,0.07477411323780607,0.5062677981124083,1.8410728207924871
