,CEP_dist,DSCT_dist,RR_dist,RRc_dist
0,0.4951674363474108,0.5987119696008234,0.3468388327016314,0.09129696972440919
1,0.5764704963203363,0.9571059695256777,0.6723386750968585,0.8213523372724439
2,0.399244345149065,0.5166059393905418,0.3803885847930478,0.14393366024798307
3,0.43958939840525935,0.6259509978349465,0.2653085707466136,0.08429405920164201
4,0.5046309354081048,0.6448384142230368,0.2659158252023505,0.14943209007201252
5,0.34144957520036867,0.5706884966645333,0.3203747500401882,0.10237370746467657
6,0.48127367429960793,0.29569714284453474,0.5961697595630323,0.47239280356959645
7,0.4094374700858689,0.9651468341977749,0.7780720872078964,0.8446000912610376
8,0.4914175311174413,0.7425717670946765,0.35951670974251837,0.31751620362115596
9,0.5345864120409543,0.9811280529183797,0.8288446301973365,0.9101668932691418
10,0.463461000529842,0.2677424237303876,0.5444568277560841,0.3771099632960417
11,0.48277558827803285,0.7735925662575166,0.15301046047091882,0.26289745721687374
12,0.5422594226248203,0.7852535279822491,0.15907108641276832,0.3162488871967825
13,0.22545008468445463,0.9383081364048498,0.5499842878829143,0.7383181801492881
14,0.14860095196496004,0.9574170349197647,0.6942550954589829,0.8020922665352624
15,0.3410073804211414,0.6304900162234114,0.28667042869219767,0.14084416908303193
16,0.6359116498280761,0.4543375566596836,0.6516544262687879,0.5101425405995685
17,0.21509689707145346,0.666023484201616,0.22846431188076713,0.11269631309069855
18,0.50902924591734,0.8177461176638197,0.18836865721668283,0.4034355727720546
19,0.6663886219135304,0.21812920860152166,0.7011176088325219,0.6263630364376642
20,0.6352623248043281,0.9156209207324427,0.5357263140769142,0.6963230202979644
21,0.2651477330974699,0.7379231265100104,0.19336739409285617,0.2967948135743364
22,0.3583173616967739,0.5665293921864935,0.3399121810765175,0.08858312522058584
23,0.7228337207299568,0.9901840502336011,0.908388439090808,0.9530600936145849
24,0.31457360023073816,0.7769705803364809,0.2384560612943923,0.31060352596030255
25,0.44718673291653177,0.764945272501447,0.1576169546653945,0.24226117468033215
26,0.3315352476338408,0.8171665098111104,0.10891919753164495,0.3960898113524396
27,0.547736620724491,0.1549172803712869,0.5793274706863946,0.48637943591177024
28,0.45496154344552747,0.10329155242870447,0.6563907925467868,0.5937242362436209
29,0.5024774796201283,0.5079791202005304,0.59530775197794,0.4595664074690267
30,0.43220208806644483,0.07966290048924526,0.6313286509830331,0.5686215346551591
31,0.20359361606313794,0.6883880369615969,0.25429576751069394,0.2138670664096728
32,0.08368829004032295,0.9580739949384814,0.7039859309227745,0.8067378261598244
33,0.46742155996767326,0.8997900615055637,0.5037083507173514,0.6481265222834373
34,0.5308149910756067,0.07195474081438549,0.6149928917528297,0.5413944379609734
35,0.505178397442377,0.8192544390563644,0.5644176406737176,0.6136134618737858
36,0.3050328615151134,0.7838942552631794,0.03718674640845123,0.3234742649603688
37,0.4304028824315816,0.78587535169454,0.07480190354819939,0.30546881374181845
38,0.5376649675785127,0.6241621167420415,0.35689518848241647,0.07814561040844713
39,0.32124138986775685,0.7626073584696591,0.06313630710473503,0.25521569391187177
40,0.20131805516855383,0.7165201082213332,0.21820737170264154,0.2458022360657263
41,0.251477475590705,0.9420289008116184,0.6596105862085938,0.7689797621922048
42,0.30092615994320115,0.808371541630446,0.18227124805532163,0.38595177858216195
43,0.6780867426534878,0.4663385335081648,0.48586414895148666,0.28159379218748715
44,0.4396447777283274,0.9796014430119286,0.8139905342936147,0.9027274604296018
45,0.5226213009792315,0.09710859288312677,0.5728152503993434,0.48040769572677083
46,0.5398704408621908,0.6527192326022462,0.3597465506192667,0.07291527394537423
47,0.3520099759809349,0.6880497612642378,0.34073302203078554,0.22145066567290667
48,0.40472284770883316,0.7552934772810415,0.18925403459881657,0.24766004142058387
49,0.4442792045362389,0.8708296941575632,0.44729523609106697,0.6160088415606003
50,0.47319128961582313,0.6330741048617125,0.2872253837028517,0.05602584636908283
51,0.1822715623015667,0.931781004530209,0.6107132947938833,0.7434811943117533
52,0.4965588542278206,0.781999781782278,0.10999173537552015,0.3007573723388065
53,0.35227245015079234,0.8458117403933623,0.34079662605111705,0.533080564050848
54,0.40099058968171225,0.829493244433969,0.16267119436466404,0.43577344269058266
55,0.2586959753556257,0.6499334630358053,0.29559957337069825,0.1655758172943756
56,0.49357538744777635,0.7658340760928375,0.18087826488868933,0.2695967898501728
57,0.31764486539261344,0.5865667264590317,0.2891845703862452,0.08802066931207694
58,0.41340733582849376,0.7600623099081447,0.20296514041367725,0.261475086665731
59,0.5620436470149054,0.820411808957196,0.1918908980227911,0.39925828000448316
60,0.02492291044066166,0.9388041178374953,0.6078391512036705,0.7327552420961866
61,0.5046383159003854,0.8238350937228623,0.1610416045298667,0.4140356404003279
62,0.48306379459482046,0.24061728353980902,0.6255748755808669,0.524924895869895
63,0.3867652503756221,0.19574642409532828,0.5839986272462825,0.459905029848135
64,0.6140246158393715,0.6270337440855951,0.3953325537872155,0.10948220501957592
65,0.572802476655997,0.8747832775318006,0.4017031017259357,0.6008378066526062
66,0.5420852313807087,0.44626251559849045,0.47457566609347585,0.2596375632094566
