,CEP_conf,DSCT_conf,RR_conf,RRc_conf
0,0.5295221724851548,0.9935511340805451,0.8124055978941999,0.9056255367131367
1,0.4473390054877829,0.9353269464534179,0.7547043445567679,0.8605199820272322
2,0.9430273179847609,0.42218080620546833,0.5853719194010394,0.5097543980838108
3,0.41295585309315497,0.6564011834678501,0.7496097387194081,0.8258262995378425
4,0.6104490027628304,0.9665855384345362,0.7891800830472906,0.866666337754031
5,0.6301551095781653,0.8127937212974145,0.6752803010517228,0.7374596739863728
6,0.6230358115860438,0.8949677341049147,0.8433661861397181,0.8779392488122173
7,0.7017526939693621,0.9141458180743199,0.8958506845059914,0.9490771970871086
8,0.572414474821341,0.9956279203270791,0.8097635147474715,0.8936983279254939
9,0.555546415425339,0.6351822813554967,0.8952408037611769,0.8415235951389479
10,0.5403421983689575,0.5630903295566259,0.8162188213697468,0.7829286383820655
11,0.6125102175211796,0.5111101848339668,0.7658184494692998,0.6912755674305502
12,0.5555892102792239,0.596328376802524,0.8912002354580951,0.8122313774828352
13,0.4432866152686446,0.17602388563063073,0.2022244745325666,0.19547245777797312
14,0.9247861869692783,0.36728869354678473,0.5171345382341822,0.44835423252388645
15,0.8024044203668925,0.5981757258137905,0.8193963854997878,0.7372273750716549
16,0.5471805658018565,0.9967071975826048,0.8097268350687828,0.8984532310368842
17,0.6009751951595291,0.28056025063531886,0.5761359141286325,0.46032874297034815
18,0.5237265904779682,0.9900453969258179,0.8204694336212293,0.9135835634580202
19,0.7080411842513641,0.18716638315242556,0.2723022630247796,0.23767404997383393
20,0.5489799152801352,0.992118073988005,0.7999432817906869,0.8869814233686345
21,0.6528564063419928,0.928945548386081,0.8005327550844166,0.8724601308313105
22,0.4757511320251775,0.9679952745928624,0.7776359976256338,0.8807382512868851
23,0.8235189979019407,0.7698762784252018,0.8988487397094812,0.8504780218712721
24,0.46225018135972057,0.9447311647170343,0.7785009668427687,0.8840562963764405
25,0.9586838706658605,0.40823189223443707,0.5220191221251,0.4782918151238804
26,0.613035921396969,0.7055875518998594,0.5997671236994909,0.6552530795759662
27,0.7151750631690066,0.8619383927320821,0.9225366162373821,0.9277509659157069
28,0.5661365847163435,0.9948873271427068,0.8077628358968282,0.8924608157564732
29,0.4472137850094292,0.32919104324644505,0.35412379178622566,0.3879534306785989
30,0.4798582317033464,0.9699481256699367,0.7766464019208643,0.8785495790743415
31,0.78841004846574,0.27200056231504566,0.34069903967882814,0.31651391989303224
32,0.5561307308090864,0.5832864775468546,0.8815266796945512,0.8056771847313445
33,1.0006634508569159,0.469961438233935,0.5967624288409955,0.5384178490483823
34,0.9574506678767968,0.44384741220882007,0.5670969402817041,0.5171685077139473
35,0.4119260357790728,0.8955703808044435,0.7154520942461069,0.8257887694082375
36,0.8495313425858962,0.49706552638085605,0.726739434246041,0.6346842975080385
37,0.6886843977610185,0.9202956745026372,0.8709335181153053,0.9310353295616024
38,0.9034858151746221,0.3298916658629636,0.47204299321883814,0.40921425838052955
39,0.7717279471556089,0.7877868207556784,0.8523018900246769,0.8661079315372265
