,EA_conf,NotEA_conf
0,inf,1.0
1,inf,1.0
2,inf,inf
3,inf,inf
4,inf,1.0
5,inf,inf
6,inf,inf
7,inf,1.0
8,1.0,1.0
9,inf,inf
10,inf,inf
11,inf,1.0
12,inf,1.0
13,inf,1.0
14,inf,inf
15,inf,inf
16,1.0,1.0
17,inf,1.0
18,inf,inf
19,inf,1.0
20,inf,1.0
21,inf,inf
22,inf,1.0
23,inf,inf
24,inf,inf
25,inf,1.0
26,inf,1.0
27,inf,1.0
28,inf,1.0
29,1.0,1.0
30,inf,1.0
31,inf,1.0
32,inf,1.0
33,inf,inf
34,1.0,1.0
35,inf,inf
36,inf,1.0
37,inf,1.0
38,inf,1.0
39,inf,inf
40,inf,1.0
41,inf,1.0
42,1.0,1.0
43,inf,inf
44,1.0,1.0
45,inf,1.0
46,inf,1.0
47,inf,1.0
48,1.0,1.0
49,inf,1.0
50,inf,1.0
51,inf,inf
52,inf,inf
53,1.0,1.0
54,inf,inf
55,inf,inf
56,1.0,1.0
57,inf,1.0
58,inf,1.0
59,1.0,1.0
60,inf,1.0
61,inf,1.0
62,1.0,1.0
63,inf,1.0
64,inf,inf
65,inf,inf
66,inf,1.0
67,1.0,1.0
68,inf,1.0
69,inf,1.0
70,inf,inf
71,inf,1.0
72,inf,1.0
73,inf,1.0
74,inf,1.0
75,1.0,1.0
76,1.0,1.0
77,inf,1.0
78,1.0,1.0
79,inf,1.0
80,1.0,1.0
81,inf,1.0
82,inf,1.0
83,1.0,1.0
84,inf,1.0
85,inf,inf
86,inf,inf
87,inf,inf
88,inf,1.0
89,1.0,1.0
90,1.0,1.0
91,inf,1.0
92,inf,1.0
93,inf,inf
94,inf,1.0
95,inf,1.0
96,inf,1.0
97,inf,inf
98,inf,inf
99,inf,1.0
100,inf,1.0
101,1.0,1.0
102,inf,inf
103,inf,inf
104,inf,1.0
105,1.0,1.0
106,1.0,1.0
107,inf,inf
108,inf,1.0
109,inf,1.0
110,1.0,1.0
111,inf,inf
112,inf,1.0
113,1.0,1.0
114,1.0,1.0
115,inf,inf
116,inf,1.0
117,inf,1.0
118,inf,inf
119,inf,1.0
120,1.0,1.0
121,inf,inf
122,1.0,1.0
123,inf,1.0
124,inf,1.0
125,inf,1.0
126,inf,1.0
127,inf,inf
128,inf,1.0
129,inf,inf
130,inf,inf
131,inf,1.0
132,inf,inf
133,inf,inf
134,inf,1.0
135,inf,1.0
136,1.0,1.0
137,inf,inf
138,1.0,1.0
139,inf,1.0
140,inf,inf
141,inf,1.0
142,1.0,1.0
143,inf,1.0
144,inf,inf
145,inf,1.0
146,inf,inf
147,inf,1.0
148,inf,inf
149,inf,1.0
150,inf,1.0
151,inf,1.0
152,inf,1.0
153,1.0,1.0
154,inf,inf
155,1.0,1.0
156,1.0,1.0
157,inf,1.0
158,inf,1.0
159,inf,1.0
160,inf,1.0
161,inf,1.0
162,inf,inf
163,inf,1.0
164,inf,inf
165,inf,1.0
166,inf,inf
167,1.0,1.0
168,inf,1.0
169,inf,inf
170,inf,1.0
171,inf,1.0
172,1.0,1.0
173,inf,1.0
174,1.0,1.0
175,1.0,1.0
176,inf,1.0
177,1.0,1.0
178,inf,inf
179,inf,1.0
180,1.0,1.0
181,inf,1.0
182,inf,inf
183,inf,1.0
184,inf,inf
185,inf,inf
186,inf,1.0
187,inf,1.0
188,inf,1.0
189,inf,inf
190,inf,1.0
191,inf,1.0
192,inf,1.0
193,inf,1.0
194,1.0,1.0
195,inf,inf
196,inf,inf
197,inf,1.0
198,inf,inf
199,1.0,1.0
200,inf,1.0
201,inf,inf
202,inf,inf
203,1.0,1.0
204,inf,1.0
205,inf,1.0
206,inf,inf
207,1.0,1.0
208,inf,1.0
209,1.0,1.0
210,inf,inf
211,inf,1.0
212,1.0,1.0
213,inf,1.0
214,1.0,1.0
215,inf,1.0
216,inf,1.0
217,inf,1.0
218,1.0,1.0
219,inf,1.0
220,inf,inf
221,1.0,1.0
222,inf,1.0
223,inf,inf
224,inf,1.0
225,inf,1.0
226,inf,inf
227,inf,1.0
228,inf,inf
229,inf,inf
230,inf,1.0
231,inf,1.0
232,inf,1.0
233,inf,1.0
234,inf,inf
235,inf,1.0
236,inf,1.0
237,inf,inf
238,1.0,1.0
239,1.0,1.0
240,inf,inf
241,inf,1.0
242,inf,1.0
243,inf,1.0
244,inf,inf
245,1.0,1.0
246,inf,inf
247,1.0,1.0
248,1.0,1.0
249,inf,1.0
250,inf,1.0
251,inf,inf
252,inf,inf
253,inf,1.0
254,inf,1.0
255,inf,1.0
256,inf,inf
257,inf,1.0
258,inf,1.0
259,inf,1.0
260,inf,inf
261,1.0,1.0
262,inf,inf
263,inf,inf
264,1.0,1.0
265,inf,inf
266,1.0,1.0
267,1.0,1.0
268,inf,1.0
269,inf,inf
270,1.0,1.0
271,1.0,1.0
272,inf,1.0
273,inf,1.0
274,inf,inf
275,1.0,1.0
276,inf,inf
277,inf,1.0
278,1.0,1.0
279,1.0,1.0
280,inf,1.0
281,inf,1.0
282,inf,1.0
283,1.0,1.0
284,inf,inf
285,inf,inf
286,1.0,1.0
287,inf,inf
288,inf,1.0
289,1.0,1.0
290,inf,1.0
291,inf,inf
292,1.0,1.0
293,inf,1.0
294,inf,1.0
295,inf,1.0
296,inf,1.0
297,inf,inf
298,inf,inf
299,inf,inf
300,1.0,1.0
301,inf,1.0
302,inf,1.0
303,inf,1.0
304,inf,1.0
305,inf,1.0
306,inf,1.0
307,inf,1.0
308,1.0,1.0
309,inf,inf
310,inf,1.0
311,1.0,1.0
312,1.0,1.0
313,inf,1.0
314,inf,1.0
315,inf,1.0
316,inf,1.0
317,inf,1.0
318,inf,1.0
319,inf,inf
320,inf,inf
321,inf,inf
322,inf,1.0
323,inf,inf
324,inf,inf
325,inf,1.0
326,1.0,1.0
327,1.0,1.0
328,inf,inf
329,1.0,1.0
330,inf,1.0
331,1.0,1.0
332,inf,1.0
333,inf,1.0
334,inf,inf
335,1.0,1.0
336,1.0,1.0
337,inf,1.0
338,1.0,1.0
339,1.0,1.0
340,1.0,1.0
341,inf,1.0
342,inf,1.0
343,inf,inf
344,inf,1.0
345,inf,1.0
346,inf,1.0
347,inf,1.0
348,1.0,1.0
349,1.0,1.0
350,1.0,1.0
351,inf,inf
352,inf,inf
353,1.0,1.0
354,inf,inf
355,inf,1.0
356,inf,1.0
357,inf,inf
358,1.0,1.0
359,inf,inf
360,inf,1.0
361,inf,1.0
362,1.0,1.0
363,inf,1.0
364,inf,1.0
365,inf,1.0
366,inf,inf
367,1.0,1.0
368,inf,1.0
