,Feature_0,Feature_1,Feature_2,Feature_3
EA,1.6245665550231934,0.0891236306577703,0.2177567749999998,1.8855606133935103
NotEA,2.322780966758728,0.1094974092690929,0.1637198875000001,-0.027024962402854
