,EA_conf,NotEA_conf
0,0.35483042009193483,0.7583257635390968
1,0.9898618011975744,0.2536793067305488
2,0.011506003690012215,0.7786248050554893
3,0.13034731455708187,0.934185567543791
4,0.010047700998692587,0.07389998857678573
5,0.18174364687349942,0.9315615518676184
6,0.09461009778849361,1.0015927327002732
7,0.8488929890214983,0.412345893254339
8,0.8377856545613541,0.11251015976117523
9,0.13468527039340256,0.9749577472565853
10,0.008123198469545179,0.5709773043492855
11,0.8565257095217752,0.16087414329440589
12,0.8877069618527561,0.37234544532724106
13,0.9510124817468772,0.3144273130680798
14,0.2677660352551951,0.7984175903575337
15,0.3969779571954243,0.7214821339426098
16,0.992778037797509,0.1903749690759665
17,0.9919012518480608,0.25195932523914166
18,0.07519433744186345,0.9661907562399682
19,0.8574187350667923,0.4480589345759823
20,0.6212144347390656,0.5522450457753177
21,0.31641982096592747,0.7952616924364687
22,0.009388803709065613,0.6871139868948171
23,0.18653644149545076,0.9391293430258314
24,0.019758642979590128,0.844630144763108
25,0.6594104753150696,0.5666001176735844
26,0.8432122265449685,0.41625302921382495
27,0.7298532904399767,0.5339993988289801
28,0.006820495792529806,0.15295231063494555
29,0.9226043474653766,0.1378594480423929
30,0.007617252375065367,0.4576299892147777
31,0.19465021510457106,0.9048616149597231
32,0.9653573463792778,0.2998495790557356
33,0.030374661452812764,0.8805153596235124
34,0.9989928661431549,0.22209346210026096
35,0.03219022243691697,0.8379127075595239
36,0.1821959830007562,0.8904023341639165
37,0.7026422448073953,0.5531308469505274
38,0.9621442353253751,0.299808566655611
39,0.4618987150471778,0.7131246678525597
40,0.5513831609290344,0.6623652249299873
41,0.35329518172203284,0.7579101242427988
42,0.8671376128598957,0.11913548685729794
43,0.08200468516376339,0.9865234760776898
44,0.9360220277296102,0.14026909027555948
45,0.556710679141968,0.6341020258260068
46,0.812410917903687,0.4702991953333623
47,0.4989151268337946,0.6691734433957711
48,0.9283902414622588,0.13787944922859593
49,0.9765268598494753,0.28506752876377056
50,0.013645901391374025,0.7991125152931686
51,0.24415955195802752,0.8612942965724443
52,0.03431841615924851,0.8955854370690023
53,0.9594535936589722,0.1575801273557047
54,0.017234310380463788,0.8338565103558963
55,0.14557802357500846,0.927913157993423
56,0.7779117011973251,0.1015209889708244
57,0.224008047906218,0.8462662992080883
58,1.000861199433315,0.2346756754228494
59,0.8920396628010888,0.13206326735508112
60,0.6252642249806019,0.5695225678669257
61,0.9230594939724808,0.33034822715813494
62,0.9981717561827032,0.2192140639777333
63,0.009271296551497185,0.6694374299076148
64,0.04117593057014405,0.9131272162376768
65,0.02116690870601697,0.8529103391710835
66,0.3564142837280575,0.7671223488056264
67,0.999540213803,0.2098642712146721
68,0.255119635908258,0.822044392724781
69,0.980197617007851,0.28430109752808
70,0.025857500305339044,0.7805564289936732
71,0.996890267460508,0.23780952222084376
72,0.8623891731550671,0.39684683755557215
73,0.7493291442356402,0.5032052141439779
74,0.9024160812264792,0.36661831455203786
75,0.9277044777056237,0.14020889560334546
76,0.8973162074170923,0.12967813751038051
77,0.24152199252514456,0.8144871929197083
78,0.8784942124354367,0.12175898780654337
79,0.9350558124406583,0.3204644240564948
80,0.8401786530196349,0.11519016490970249
81,0.3702354801509191,0.7382922800900713
82,0.979983787100456,0.32990812032303124
83,0.9696598232531186,0.16199204927245883
84,0.14202428360042213,0.9533814645215182
85,0.03440952574288065,0.8888106785213559
86,0.42920908138031644,0.7250930691539917
87,0.3412509620873199,0.7666226376029953
88,0.9883878410772803,0.19076365115014585
89,0.8751490881846671,0.12738683904792764
90,0.9716536357000869,0.16341373328614509
91,0.4243344985640704,0.7303365061772716
92,0.22951076739407142,0.8337076364555708
93,0.2098271157828923,0.9112093213879409
94,0.9402104919829195,0.328460387653964
95,0.11203063960722548,0.8773972908159985
96,0.9854384584325014,0.2720136231423188
97,0.23905944301534815,0.8715590007144632
98,0.010760876369550565,0.7663858561980452
99,0.3445157318279273,0.7657428454765274
100,0.36313597391875824,0.7393007968058085
101,0.8522154548611299,0.11244518048897327
102,0.03140939406292016,0.8887616492302941
103,0.21355617142627914,0.9063096594356798
104,0.9093734828985002,0.3583268593329685
105,0.9162687315201258,0.13807144990267833
106,0.9968893788749256,0.2020742793520347
107,0.008979663996710135,0.7148307675664001
108,0.9261408291106845,0.35244249796043414
109,0.1250355295444091,0.9744096583170642
110,0.8336631150581877,0.1082513688112513
111,0.08216948800440395,0.9422841677474048
112,0.542562234930188,0.6658078946680941
113,0.008927702233972495,0.07262486880529968
114,0.9842846192194049,0.179406446265022
115,0.02962239500730445,0.8666987505585049
116,0.6293765710801141,0.5659975056102915
117,0.04237855640880329,0.8996968961742421
118,0.017386882150327656,0.8057842394987536
119,0.04820607672921938,0.9082994628556716
120,0.9682218439256463,0.16149028365469892
121,0.4666413710977963,0.7128031916993275
122,0.9394645253573245,0.1435920080811427
123,0.6941705085608986,0.11587474055570528
124,0.5935410727128573,0.5693348487459701
125,0.9509744423745512,0.35340012895137685
126,0.9819496263817828,0.26423818196250093
127,0.009926346181745897,0.7341117865699219
128,0.9060250499666134,0.3511334340940994
129,0.018171977789096516,0.8461695563173623
130,0.037548981498505274,0.9047604944157199
131,0.007630018489728853,0.4516666433654505
132,0.11746431779127114,1.007118435109401
133,0.29144399405118626,0.8185598999527438
134,0.2558933918708459,0.775039707671223
135,0.5761254493132751,0.6426395726840981
136,0.8106298117139358,0.10968744864341157
137,0.03906449324489869,0.9012423610756665
138,0.9857132122605341,0.17935247934359985
139,1.000642077451407,0.21278851049338013
140,0.1897538371124915,0.9220871134338431
141,0.9021815341287115,0.3687306139899219
142,0.8435395274522999,0.11065831861163636
143,0.008064697706993806,0.5195949233028025
144,0.03648924908745349,0.9012445461777646
145,0.9641747651382538,0.30523304610060814
146,0.015238731232063518,0.8292622463251803
147,0.915737339552571,0.36135202230090463
148,0.07979976666853052,0.9044267989567892
149,0.9661385834686539,0.30143820895051177
150,0.9818135655228819,0.2900319801734038
151,0.02522454154890538,0.8427058738113872
152,0.7537926019394764,0.4730461588738572
153,0.9181146168941858,0.1418062712395999
154,0.011291942806910949,0.7918055535557215
155,0.9741095889176143,0.1671475266724753
156,0.9838271463070252,0.1775065042197911
157,0.8262936921053898,0.43804718258824354
158,0.6941778550052777,0.542281465483146
159,0.9722779291530657,0.29015952758231384
160,0.09296767408380593,0.9760396481391238
161,0.007529909631402748,0.1189914531066078
162,0.0122824550956633,0.8043208522547284
163,0.7117957442256365,0.521023946483374
164,0.07930956936029392,0.9291435059365281
165,0.8304056601029822,0.44226876530471093
166,0.32365187770860765,0.7873551213489047
167,0.9914143865837867,0.18863359003757835
168,0.008546610424543237,0.5681196575304553
169,0.32359037642072536,0.792594771207462
170,0.8635095937405751,0.40099915892675503
171,0.6161207948327161,0.573764129860999
172,0.9922284753668289,0.19028456242308942
173,0.4489284265094846,0.7115089772333616
174,0.9416934033422408,0.14677488043532436
175,0.9505243077322326,0.14822589903735278
176,0.25573038372330154,0.7890593141444979
177,0.9513021259902174,0.15394863193075195
178,0.46489013572456267,0.6996968214944578
179,0.5285863423141197,0.6407462571079872
180,0.8985843241655336,0.1317846554246517
181,0.34142776106998424,0.7544832636338271
182,0.013751707970083318,0.8133118577775621
183,0.9447871214610069,0.32671643749880547
184,0.034561833934411514,0.8927695929449506
185,0.03944043613791329,0.8925326660978505
186,0.9877700955723417,0.2576833460647634
187,0.9258288470896661,0.3672482933069659
