,Feature_0,Feature_1,Feature_2,Feature_3
EA,5.636299113995355,2.913252420833029,0.1628701594533029,0.0289423197699325
NotEA,3.569396289189351,2.7778420561839603,0.3422083140956582,0.01802313453502095
