Feature Name,Relative Importance
Beyond1Std_r,0.08211382113821135
IAR_phi_r,0.048780487804877995
GP_DRW_tau_r,0.04850948509485089
MHPS_ratio_r,0.0336043360433604
Period_band_r,0.033333333333333305
AndersonDarling_r,0.03306233062330618
MHPS_low_r,0.03170731707317069
MHPS_high_r,0.02926829268292679
Skew_r,0.023577235772357673
StetsonK_r,0.01978319783197826
SF_ML_gamma_r,0.017073170731707298
PercentAmplitude_r,0.015176151761517575
Amplitude_r,0.011111111111111061
SmallKurtosis_r,0.010840108401083959
LinearTrend_r,0.010569105691056856
Gskew_r,0.008401084010840054
Mean_r,0.0062330623306232295
Rcs_r,0.004607046070460641
Eta_e_r,0.0043360433604335506
Harmonics_phase_3_r,0.0035230352303522337
Harmonics_phase_6_r,0.003523035230352223
Harmonics_phase_2_r,0.0029810298102980635
Psi_eta_r,0.0021680216802167475
Autocor_length_r,0.0021680216802167475
Harmonics_mag_1_r,0.0021680216802167362
Harmonics_phase_5_r,0.0018970189701896345
Pvar_r,0.0
Harmonics_phase_7_r,-0.00027100271002712396
Harmonics_phase_4_r,-0.0008130081300813163
Psi_CS_r,-0.0018970189701897123
