,BYDra_dist,RSCVN_dist
0,0.38732636051162744,0.7688680875760777
1,0.30853371103239746,0.5811913501328193
2,0.32221619731179163,0.3557563581838027
3,0.4330339374545371,0.24034626683114432
4,1.3972639359864383,1.551112410872218
5,0.5478111465037403,0.3943651955897262
6,0.27835089044312644,0.43424689615244105
7,0.4638308012660962,0.573330085022399
8,0.5366101160019643,0.3681708611642117
9,0.4805441652281462,0.8021818279055236
10,0.6001023947870548,0.7553145283949348
11,0.22073911851305558,0.3772462295639285
12,0.41040445528977515,0.5906729352665188
13,0.5722597399502872,0.45375919809552534
14,0.2351109975883296,0.4014400962423625
15,0.5720419943183196,0.39395140847939486
16,0.43767622326940464,0.3173912644047886
17,0.25455882005391656,0.1144388520949633
18,0.1958899375628039,0.4013984542988421
19,1.1325868556398764,0.8386303833969355
20,1.9870614621571907,1.628578168279256
21,1.5126060488560162,1.6822470702180046
22,1.2246777643383513,1.0088014397941072
23,0.4520185206463239,0.865061515104831
24,0.29389067341390696,0.11913563072565934
25,0.7652260648204405,0.5137385414151441
26,0.6009763891358672,1.021629247029048
27,1.9345164649803999,1.68550399825512
28,0.2836767141165946,0.4577767899924438
29,0.7418432754119324,0.4637241400731417
30,0.19281885634790144,0.05743122716479988
31,0.41886773881419825,0.22735056676473703
32,0.5250934672198151,0.6598866122566809
33,0.43455715589246885,0.2870850787931012
34,0.1662099812861317,0.31053462546281774
35,0.19330948329932265,0.33830255482111343
36,1.3575616782454503,1.673142353614148
37,0.9012326533456577,0.6148397516150728
38,0.7667347940496845,0.5859227846379048
39,0.3842854395578732,0.45898179442801307
40,0.389565407359118,0.5769892671053721
41,0.12553411899601738,0.3492284059587936
42,0.4320303727141116,0.7822838550552572
43,1.1191579430854235,1.3611344229269589
44,0.3187480954519137,0.6415081842016466
45,0.5286294096171812,1.0470633268767662
46,0.6902286821600013,0.4374363981370209
47,0.3586062587454584,0.7646973576910344
48,0.18605438230518487,0.2517348014764141
49,1.3225265025308057,1.292425514599866
50,0.2798688985824118,0.5864052166269134
51,0.21869078540910933,0.24542395844843687
52,0.43450427910404366,0.3794281607968046
53,0.3284355009933709,0.18236916338061862
54,0.11009497568768536,0.26342333319958
55,0.27799256537246053,0.37889251176191957
56,0.3363646455602666,0.39189209680231785
57,0.38718926467792214,0.7255377441827902
58,0.14460555566228706,0.052494657032759295
59,0.448396048597677,0.8368305072108189
60,0.19992796666082513,0.3607643065217136
61,0.564513443203819,0.7610129836580777
62,0.8222045683877546,0.8756063265247797
63,0.04693251147644763,0.23217893423572605
64,0.4804644228409387,0.43023737195231115
65,0.08677820352410688,0.29943469018559127
66,0.1127798710746212,0.27131203004841736
67,0.11857683019817392,0.32185411784947465
68,0.5681539121390544,1.060423912349325
69,1.147402446127652,0.8739923261918304
70,0.9903622815790171,0.7418263849749333
71,0.36265489028539244,0.5424328977952345
72,0.3018227346345622,0.5177890315306815
73,0.3897593778824869,0.7142962661611773
74,0.294042360176762,0.5339666051087747
75,0.34104563624013146,0.6690815807400052
76,0.298539206215484,0.4675347738125835
77,0.2781419469398956,0.20179009864048705
78,1.519605721314053,1.2749083537036798
79,0.4432394636631645,0.5695001189373421
80,0.34973503187112326,0.2122555095733849
81,1.1579755560379834,1.144906487358286
82,0.2329847364255776,0.05265923306269835
83,2.4298846423117224,2.317683347332626
84,0.34161611971237427,0.49828276019210693
85,1.9286839672788458,1.676755803733537
86,0.7770548291163075,0.5572008466850682
87,1.016221213802679,0.8262488019508929
88,0.6754387583558549,0.49881168321554775
89,0.3335036251439498,0.3601359696008138
90,0.21782784756124707,0.4707837460510097
91,0.3581493052761807,0.6805494260534058
92,0.2397758792061464,0.39031381070923515
93,1.692200945528462,2.274483198443743
94,0.5843067350902403,0.9371502706683612
95,0.3976831889558,0.29780429552069226
96,0.3242865945475936,0.4928327857626962
97,0.30788137450794717,0.5493827126881735
98,0.23340000655510923,0.27040917875887743
99,0.5508657642581543,0.362120595201698
100,0.8016283079560468,1.3047014356991278
101,0.5143359229443193,0.936354663782048
102,2.007298599133208,1.3892114952773813
103,0.218019561502573,0.3785655067732108
104,0.4567040228383016,0.6418153816631229
105,0.4864953093575243,0.917075623641177
106,0.5723123151829229,0.9667717924755158
107,0.39671048468313935,0.6462947181222823
108,0.2752056104120506,0.5229136131230825
109,0.3393415928631184,0.6238341774429604
110,1.510782779578979,1.855189829882623
111,0.6937492110456737,0.5072544547438336
112,0.2606791367033494,0.1440948508034394
113,1.737022616811859,2.2527205199941522
114,2.0972963915704965,1.8135097788689496
115,0.5803254060853911,0.43378343508493405
116,0.14333452547037573,0.35432877352781966
117,0.23054086279374486,0.3943443642962257
118,1.337368568810009,1.171723608751737
119,0.17404566675464284,0.0966286945485615
120,0.3333376239207718,0.31303366389792564
121,0.2301912666045241,0.5244766167551437
122,0.4311063670879783,0.3695633888764995
123,0.9290766189493588,0.6892095622159267
124,0.3602825056116186,0.3454836306202441
125,0.30633446552205246,0.4907601365405224
126,0.172622837489907,0.429308494191314
127,0.3933457505006264,0.22229129205904474
128,0.31075582972001187,0.464748099949645
129,0.8494621208363351,1.1778532051921136
130,0.35258660328193253,0.6187526645664853
131,0.7838339049607833,0.5858012418376736
132,0.317949138425614,0.18184187164118495
133,1.2117290475062061,1.2923926153132421
134,0.15190179956886643,0.11247605267826428
135,0.46706390392182356,0.2753523868075861
136,0.5715095614470436,0.950541869822731
137,0.07022427603729296,0.1989017440705516
138,1.317985707557545,0.9857602328866499
139,0.15953615255158668,0.3167714803523177
140,0.2484154512610777,0.4147194802687107
141,0.5925983634209219,0.44876848190981783
142,0.5211721198597495,0.548327818870692
143,0.057296850496775235,0.20008522110928095
144,0.13374978585950903,0.27697575779315947
145,0.7249595381465451,0.5915717764840389
146,0.1836686049541301,0.4285635108850189
147,0.3576571878993012,0.266656256075096
148,2.83608268688597,2.7683954755931897
149,0.797739036934728,0.5753671236403171
150,0.4822470559540726,0.8840220416754067
151,0.7353628612312679,1.0887669444966686
152,0.2827678037052865,0.5511369967979171
153,0.2581664327541336,0.37436487511853794
154,0.15017752260176453,0.36851358517546834
155,0.46597442311007553,0.8189166878496048
156,2.9869145742089285,2.7010684419204374
157,0.05738112877393068,0.14511294423937648
158,0.1490712803141743,0.2888097441387797
159,0.38954383192797626,0.21202803444686627
