,BYDra_dist,RSCVN_dist
0,0.6874079066603836,0.13835403216177922
1,0.3607562667063024,0.2804916329533265
2,0.32632660709968586,0.7044391803082758
3,0.7316184166436126,0.20291774241229787
4,0.31671527062840926,0.3195002696661416
5,0.6262267595210694,0.8902269549966454
6,1.0423211075468575,0.6260888694240733
7,1.3908049854535853,1.0569802688905023
8,0.4182401329312458,0.22431445543596534
9,0.9397043748509901,0.49141589697856103
10,0.4114088852710539,0.2313320002827958
11,0.48438101012431495,0.15095847312340208
12,1.2593456747980643,0.8985032505320334
13,0.6231277120554792,0.8882001439879115
14,0.10336611580410575,0.47071646443005993
15,0.17584004311276116,0.42534714265921164
16,0.7247130953757369,0.9557580871668268
17,1.096646754321161,1.2217246501270724
18,1.4871704600465183,1.170626034802121
19,0.5594629280598596,0.8470467387850338
20,0.3160276713367707,0.6984396202654921
21,0.32059321440885596,0.31619334855103554
22,0.4927457956323567,0.14091865334825063
23,1.4298591758135273,1.1032752549839913
24,1.0030491907055614,0.5750553123109817
25,1.0667825424803865,0.6575799309755209
26,0.7512003860122299,0.23110569523099098
27,0.7863725979255495,0.9978706154305379
28,0.14474559356804104,0.6024745124995595
29,0.46305591075987984,0.7865131784728313
30,0.5517840203050407,0.06439504273359314
31,1.1498263039594934,0.7629158243500599
32,0.6521949207562644,0.90729557464525
33,0.11502458167765191,0.4637723663353717
34,0.047028188911615136,0.5509823073390897
35,0.38535671880798894,0.25722852355494225
36,0.5719062860996982,0.035793358456927764
37,0.6702414419151504,0.9192465463349433
38,0.01986032112325379,0.5169092185207107
39,0.06987669092447622,0.5628090484074098
40,0.8770688892647539,0.4069536204258928
41,0.7303647568352076,0.20110479798111583
42,0.04532192178623539,0.5034521259953549
43,0.5634306383380832,0.8495843564435784
44,0.15044809313016774,0.4418559683947827
45,0.5627681888916618,0.04895512762944399
46,0.005527714482339289,0.5298345807615292
47,0.8330689312367048,0.34646960431082247
48,0.7228816730856303,0.9545198902031541
49,0.2904476665039102,0.34128995344868207
50,0.752530008767453,0.23301093331760273
51,0.10224757477674302,0.5797877493287248
52,0.12133033241474524,0.5899191189862418
53,0.5756794866603315,0.030272198678305273
54,0.4232067179502077,0.2191508860990456
55,0.05556572835996759,0.5553862169165261
56,0.4261833303888355,0.7639391061453977
57,1.231614924357628,0.8645016168224425
58,0.31395883274084113,0.6972375478418099
59,0.3944231335052497,0.7447546224201315
60,0.9214991374251191,1.092978485134452
61,0.3402645017770076,0.7125996176015137
62,0.6234022930883877,0.04241796121625331
63,1.2103145713279129,0.8382372262562796
64,0.23175752892441417,0.6503222318231588
65,0.6802453492633279,0.9259027661660187
66,0.8326837407061103,1.0300365623857957
67,0.21672327256680876,0.3972506609246942
68,0.5346743961486436,0.8312751682471308
69,0.031869775345735,0.5106271435229768
70,0.24645248106427559,0.6585875252772415
71,0.19212697830748138,0.414385618287716
72,0.8574572743545533,0.3801177261143602
73,0.3215530844019323,0.3153711403224855
74,0.7588005862548739,0.24198142754128568
75,0.5685485362103808,0.04066374997621202
76,0.6106031290314252,0.8800311005113601
77,0.19175796828657976,0.6280938671393039
78,0.5918455357466031,0.8678633486680001
79,0.5607518155971788,0.05182015414039502
80,0.42993615132978885,0.7662218823598855
81,0.45414062604694627,0.18577064305294802
82,1.0381811653241921,1.1780872597533674
83,0.9333828198659797,1.1015227846525995
84,0.9738185512250801,0.536670277784398
85,0.27994600880539633,0.6776244789188359
86,0.6108737027106118,0.0232698605499454
87,1.380030012489187,1.0441477497318745
88,0.9824399605268297,1.1370941561218821
89,0.30405819123693506,0.6914993382121347
90,0.619402618676374,0.8857667697353312
91,0.012383964181684122,0.5207625516326514
92,0.7050231522388046,0.16423673319429002
93,0.5664086550375936,0.8514913814764591
94,0.5072386329453571,0.8139857043840969
95,0.8957132816966021,1.0745371809637094
96,0.8222234902152109,0.33140490631750386
97,0.3475442506582424,0.2925368646972186
98,0.840380846630139,0.35659050814241977
99,0.5331131288273899,0.08973148362028853
100,0.524245522681701,0.10138292081830455
101,0.5379381673319517,0.08329013642492343
102,0.14908900179076623,0.442720300431986
103,0.18764055824123815,0.6258282029133693
104,0.7798424950751083,0.9933717965859752
105,0.034998914783822554,0.5448081595395833
106,0.13106093237207134,0.45400620788187857
107,0.5184441325392739,0.10887777014574353
108,0.39939464889508125,0.24344176363865958
109,0.17107430047886393,0.6167548051676646
110,0.09245380596131764,0.47710050459077097
111,0.834823554938294,0.3489008900119945
112,0.2796533179565344,0.3499468944828568
113,0.6392313695002633,0.8987557709441476
114,0.11926228204205559,0.5888167739975807
115,1.0245917873901862,0.6031239954825052
116,1.093584756137629,0.6918354063997422
117,0.7374721395922097,0.9644046355483861
118,0.8844738236470426,0.4170363691129329
119,0.6648182550612753,0.10484261979523052
120,1.0077989358313968,0.5812597311382239
121,0.45211526525199586,0.18802278999902436
122,0.19334266266634206,0.41355536424179357
123,0.5717894372043929,0.8549422350449247
124,0.9330305672990706,0.4825029758088291
125,1.0401698029963098,0.6233086609864794
126,0.8039326108759002,1.0100135377339103
127,0.8183635286544031,0.32602786284965396
128,0.696472017883272,0.1516989706578624
129,0.8521147617008553,0.3727733091003954
130,1.2947392121994075,0.9415979842093076
131,0.881709850516897,0.4132760287793857
132,0.7683964300013343,0.2556624219297918
133,0.15243558074581354,0.6066276550161763
134,0.09191479737884384,0.47741299193533454
135,1.1107779795244745,0.7136774693021648
136,0.06703828543857834,0.49155063784136865
137,0.11931988187436414,0.46118116314725677
138,0.2882096127562647,0.6823635986290661
139,1.056112842207444,0.6438712137665774
140,1.175674108770395,0.7952391020031322
141,0.19720795752176554,0.4109042269154377
142,0.750787866872694,0.23051436678612838
143,0.7578280442306025,0.24059172375296176
144,0.4197249334112809,0.2227762406709042
145,0.3366435830719011,0.30224952955853546
146,1.3923732466599743,1.0588458049555565
147,0.6979888679809665,0.15392664538967074
148,0.16290617899138493,0.4338426382858277
149,0.4827224790571026,0.7986850187273882
150,0.7024189606422013,0.9407354363649921
151,0.558345431895374,0.8463326799853749
152,0.6972425456975685,0.9372630232507441
153,1.1282940195463542,0.7358266001702154
154,1.4057659024182627,1.0747546882446353
155,0.9683580183006585,0.5294602456703761
156,0.9301938998225942,0.47870851972432593
157,0.6877612753485813,0.9309182168739477
158,0.7148132038404303,0.17853018963128023
159,0.8553444213416299,1.045940592893033
160,1.257255622125185,0.895947951790704
161,0.41363962965659096,0.22905109378267008
162,0.4275760301722409,0.2145647217751033
163,0.6698774898515208,0.9190048067929462
164,0.6954816086055006,0.15024358139971952
165,0.14569039424847163,0.602983980820756
166,1.0961688609547806,0.6951247256702713
167,0.5830659180630399,0.8621957482000998
168,0.07198618364378875,0.4887823909792189
169,0.6903674179891927,0.14271755847310666
170,1.1260083346132739,0.7329421412747544
171,0.45707181064710234,0.7828276820060834
172,0.6317852343694262,0.055159975128813106
173,0.43960573655257906,0.20172260146263035
174,0.34231089951485943,0.7138017213043893
175,0.48259454295618764,0.153078892685176
176,0.404132120026729,0.23870146488620198
177,0.11853758882211386,0.5884307384215625
178,0.8039998355931907,0.3059464441275206
179,1.0744879634976736,0.6674543310634762
180,0.8756026663776774,0.4049539618480586
181,0.026069924626041862,0.5402486425506788
182,0.5258284113742347,0.0993205802756026
183,0.14951946964067261,0.6050510177433124
184,0.45080371583806056,0.7789763690304965
185,0.15991517718657627,0.4357815214392396
186,0.4260732675385323,0.21614670459765012
187,1.1434026845992087,0.7548501513669987
188,1.2899449302427473,0.9357798386905187
189,0.2653705287567538,0.3611470582004369
190,0.2816933274712161,0.3483236977806204
191,0.7866748257766057,0.28156986125893835
192,0.4344328233631338,0.20728403947922056
193,0.3046021473588226,0.3296786449251438
194,0.7945495516529654,1.0035168754302715
195,0.4418315213635745,0.19931118047451807
196,0.12741225756084823,0.4562504717118466
197,1.067537830599413,0.658548771505684
198,0.7113621573983048,0.17349900765978274
199,0.48937747265540976,0.8028244928537681
200,0.8982964492705877,0.4357860910586445
201,0.1966269225475525,0.6307784921362528
202,0.8343441796829203,0.3482368093443902
203,0.17660524009917972,0.6197765596351577
204,0.014021110297443845,0.5341275961599563
205,0.14173154536492666,0.4473662118508544
206,0.756671430726497,0.2389382374713455
207,0.337828468620919,0.3012034382473322
208,1.0341964297817823,0.6155798535913066
209,0.5593276548100417,0.053835316061659026
210,0.44083530600959103,0.7728706579499934
211,0.4636175492447814,0.7868595159559169
212,0.7766193458875388,0.26734189259842256
213,0.1793420034131636,0.42301534878303954
214,0.2013418282316113,0.4080496677600263
215,0.338038815080128,0.30101748708476317
216,0.23313166278085715,0.3854128489832744
217,0.16650656353165852,0.4314960020022845
218,0.4876099362731645,0.8017240517198329
219,0.25155495087096724,0.6614698736504426
220,0.49588700418725457,0.13710030003978918
221,0.38339759948714497,0.7381512568888873
222,0.9342325644422195,0.484109727474596
223,0.29600326675710115,0.6868485013760965
224,0.02028580714797293,0.5373056631863813
225,0.4593027511540302,0.7842006864862208
226,0.2111440604166364,0.401200446332461
227,0.5841512491012769,0.8628954178317364
228,0.42828049523584766,0.21382143730646339
229,0.5133821883661065,0.11533668169754305
230,0.08221687726784478,0.48299017172692227
231,0.1431652845676295,0.44646523569208285
232,0.8789247304227452,0.4094831194787196
233,0.6114929012481428,0.024219203035776134
234,0.20689893835679715,0.40418069516640165
235,0.045751641774591005,0.5503253919712228
236,0.639588250148702,0.06697099748580411
237,0.4428518928993957,0.19820196070678675
238,0.20062854912613745,0.40854363354861867
239,0.6717512882736283,0.11516670974774533
240,0.09266346571817002,0.47697888356424967
241,0.44891016065005085,0.7778147409878986
242,0.08413130312415526,0.4818959385560237
243,1.0113128206852098,0.5858440007261818
244,0.7359254238468438,0.20913849662551254
245,0.04114383477040837,0.5479575858102829
246,1.4793056721147648,1.1614231868877998
247,0.5202155987269976,0.1065997573307868
248,0.3986897647393162,0.24414324062448262
249,0.22847709125859403,0.648484382439895
250,0.41378000101129964,0.7564182733205382
251,0.13490641119533686,0.45162651668015225
252,0.3653512287591374,0.27623040118063336
253,1.5047526462619911,1.1911554204070065
254,0.8230359621614549,1.0232981314911203
255,0.16594601543082038,0.43186227067149485
256,1.5192303093574044,1.2080149338240749
257,1.33754722886931,0.9932895576285026
258,0.7429892448831141,0.9681544638759083
259,0.41104335562616356,0.7547638399203955
260,0.8698655658698525,0.3971193201056104
261,0.1278256023498102,0.5933882518371298
262,0.27779834827106575,0.6763955458892513
263,0.7057083228790968,0.16523918149835645
264,0.019570951146031308,0.5170591745968185
265,0.5709330417739075,0.037209170358501714
266,0.07631633000993444,0.4863421524845088
267,0.06160531528774856,0.5585126030900385
268,0.7669666703140104,0.25362751967214164
269,0.6693644238488854,0.11161634087076777
270,0.40931526511125826,0.2334633682282714
271,0.8788465570918562,1.0625481667467385
272,0.36725700896272295,0.27445192063502727
273,1.1440169443125057,1.2575491852166434
274,0.4890250356937796,0.14540731693641146
275,0.2117181554057974,0.6391366698134888
276,0.7523329965435686,0.232728700485279
277,0.5605255241480628,0.8477259846364265
278,0.08265842688496454,0.5694819128528164
279,0.17346599859660045,0.6180605467997449
280,0.3401594677325615,0.7125379454392801
281,1.4734757348328673,1.1545934029457847
282,0.988604040138072,1.1415975020410187
283,0.11173268987147297,0.5848122269592331
284,0.7079242194979787,0.16847900539819138
285,0.3569462914858914,0.2839964381408116
286,0.430226230108286,0.2117628791090704
287,0.10845143723275298,0.4677033847488829
288,1.1259931488966266,0.7329229716229584
289,0.7553997536569154,0.9766137293780497
290,0.648187148602352,0.07993233821126573
291,0.528220804564599,0.8271924763676328
292,0.09579941305632905,0.5763848137530866
293,0.8031831960832033,1.009493967651891
294,0.04643644882974265,0.5028509919201569
295,0.8026632960971105,1.0091335906008927
296,0.2924262164877394,0.3396848009274652
297,0.3276924570226224,0.31007739296319325
298,1.2188066418650603,0.8487240142113677
299,0.6368169602164295,0.06278165551310232
300,0.5882016559626743,0.8655089351000277
301,1.199147045419765,0.8244144565362037
302,0.536680975611668,0.8325465487958436
303,0.2426980025820916,0.6564707352199427
304,0.584871692474008,0.8633600079283945
305,0.03247181435566325,0.5103091821831814
306,0.23354089110236148,0.6513224641654314
307,0.26850337339795055,0.3587147211057644
308,0.8499043315930823,1.0421127600834577
309,0.4122997701452677,0.7555231804511808
