Feature Name,Relative Importance
SmallKurtosis_r,0.06341463414634142
Skew_r,0.049593495934959334
Gskew_r,0.04444444444444442
Beyond1Std_r,0.028997289972899708
Harmonics_phase_2_r,0.02276422764227639
Harmonics_phase_3_r,0.012737127371273683
MHPS_high_r,0.011653116531165275
LinearTrend_r,0.011111111111111072
Psi_eta_r,0.010569105691056868
Harmonics_mag_1_r,0.010569105691056868
Harmonics_phase_4_r,0.010298102981029778
MHPS_ratio_r,0.009756097560975573
StetsonK_r,0.006504065040650353
SF_ML_gamma_r,0.006504065040650353
MHPS_low_r,0.004878048780487776
PercentAmplitude_r,0.002710027100270962
AndersonDarling_r,0.0
Psi_CS_r,0.0
Harmonics_phase_5_r,0.0
Pvar_r,0.0
Autocor_length_r,0.0
Eta_e_r,-0.00027100271002710173
Rcs_r,-0.0005420054200542035
GP_DRW_tau_r,-0.0008130081300813275
Harmonics_phase_6_r,-0.0013550135501355087
Amplitude_r,-0.002168021680216814
Mean_r,-0.0027100271002710175
Harmonics_phase_7_r,-0.004065040650406526
IAR_phi_r,-0.004065040650406526
Period_band_r,-0.0062330623306233405
