,EA_conf,NotEA_conf
0,0.9666157521998188,0.9840225189220537
1,0.9777577385210006,0.9884770469665815
2,0.9467052800488736,0.9979409456285208
3,0.9431416593809385,0.9878837563896845
4,0.9143776191901132,0.9879092456108348
5,0.9564895143606188,0.9981994519243014
6,0.9471233845739438,0.8030963576074545
7,0.9878352885350317,0.9884236812461147
8,0.9521670220126895,0.9903301945162691
9,0.9855810888141425,0.9751551196604497
10,0.9226932664550852,0.992678110889343
11,0.9549601031799306,0.9987786454762743
12,0.9172149512530559,0.793196434869907
13,0.96171813151834,0.9975255701478506
14,0.9746244771529899,0.9920116326258018
15,0.9091086426039323,0.9872004485457353
16,0.9822664896955373,0.9899297395498505
17,0.9301815043380541,0.9943804093292368
18,0.9841010535249136,0.8892123811610372
19,0.9911571886459936,0.9401767719312707
20,0.9877527285870482,0.9672963874794467
21,0.9480446933881154,0.9973550282503044
22,0.9557295401713446,0.9968962659931782
23,0.9897847592514106,0.9362463280293593
24,0.962907077690521,0.9839826009896646
25,0.9805525938099924,0.8876286565613836
26,0.8423630373497749,0.6415657796532513
27,0.9403682693254518,0.8227881511716788
28,0.9954723859147308,0.9969392081967742
29,0.9212994466550238,0.9910539821748855
30,0.7673961666418679,0.5540512022753192
31,0.9885383386019618,0.9747829376799958
32,0.9874407810480861,0.9792737487555644
33,0.9670433228740751,0.9996712344903236
34,0.9292921731864742,0.9878045966766408
35,0.9463861510632454,0.8177554055336048
36,0.9681642782699538,0.8436409385366727
37,0.9643420334596469,0.9960815101463752
38,0.9608538859998258,0.9858938225219086
39,0.9542665753151814,0.9940471122171932
40,0.9295531132877656,0.9934012174504264
41,0.9786319515021422,0.9807572630467878
42,0.9640511074094023,0.993537244716825
43,0.9774327156956045,0.9920610691936341
44,0.9687234804594409,0.9872244901549555
45,0.9693083954864891,0.9773498713542086
46,0.9177110758834482,0.9858381646802581
47,0.9339758129360995,0.9905314732161585
48,0.9583370969057194,0.9987932263014725
49,0.9527901240055372,0.9807066567199548
50,0.9755195152292296,0.9896071770998022
51,0.9695958280061681,0.9782456600474037
52,0.9743561058774226,0.9780663594743193
53,0.9536692106871055,0.9830234429285851
54,0.9609009920262358,0.8781038585964175
55,0.9464779404779088,0.9627127218243355
56,0.666627171719028,0.4640329890349693
57,0.9769348297425737,0.9800341142887529
58,0.958466280359248,0.9980436681108283
59,0.9971857505873499,0.9693015837480468
60,0.9758301594343629,0.9944006334563591
61,0.9394163274339684,0.9933317355197169
62,0.9430831445642348,0.8125191425155226
63,0.9685471608148888,0.9942218770415234
64,0.885773309287225,0.9686694924186193
65,0.9558522408694246,0.9813821267810671
66,0.9657862671904295,0.9984754903529167
67,0.9810022985862072,0.9684837829605897
68,0.9537775168644235,0.8308782091608995
69,0.9487472874911677,0.9906625640769332
70,0.9721316138683572,0.9857593766820641
71,0.9769369378138595,0.991673019023238
72,0.9716286802814521,0.8573810010351964
73,0.9522651297673378,0.8236368455711487
74,0.9438567085096714,0.9909792831341478
75,0.9659240746312352,0.9978157749867278
76,0.9446653464008503,0.9926192512603128
77,0.9751450427459935,0.9752526726561095
78,0.9677265733060513,0.9205799365055192
79,0.9946120424143859,0.9307257355159047
80,0.9228239191851851,0.9754242864067849
81,0.9876639641542864,0.9869129173166145
82,0.9670740495203188,0.9996002972374401
83,0.9613843583408658,0.9937911615722929
84,0.9785750771981663,0.9819821711390228
85,0.9641802369729243,0.9368551603404919
86,0.9738985522557028,0.9814785030138939
