,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5
EA,5.636299113995355,2.913252420833029,0.1628701594533029,17.108760782178216,1.847938462936966,3.412379109527577
NotEA,3.569396289189351,2.7778420561839603,0.3422083140956582,16.57248458362819,-0.048056407727591954,-0.44170425740254227
