,CEP_conf,DSCT_conf,RR_conf,RRc_conf
0,1.3376428294117075,1.2510070844714904,1.4849586687281573,1.83268171312257
1,1.2686567903860113,1.0219170709926955,1.1959300049579755,1.0980851749942513
2,1.4293429213658426,1.3187341207457708,1.4488673856281173,1.7483531340151648
3,1.3892850296171597,1.2300493696692723,1.5806421028349398,1.8445180834732098
4,1.3292296156715233,1.2159249095265865,1.5798838755177969,1.739989702109934
5,1.4909244722831014,1.2733269545470915,1.5147214833812337,1.8142667830855228
6,1.3501893908603095,1.5435705874979857,1.252999555979259,1.358333180623607
7,1.4190058391722418,1.017735654759077,1.1248137881409503,1.0842458533289594
8,1.341006095390004,1.147728912958646,1.4711110100138336,1.5180078958445113
9,1.3032827505230282,1.009525859297091,1.0935866103531142,1.0470289308475629
10,1.3666233669881913,1.5776075349083234,1.2949536458754676,1.4523168470970198
11,1.348821774387739,1.1276547038197329,1.7345896403950656,1.5836598518517293
12,1.2967986907132243,1.1202890618345194,1.7255197057756302,1.5194694707468306
13,1.6320534185731332,1.0318276864428664,1.2903356605838572,1.1505373543457036
14,1.7412487745012886,1.0217546717539325,1.1804597816234923,1.1098210880429773
15,1.4914161019545642,1.2266251127574879,1.5543996002401699,1.7530878048029341
16,1.2225599103779154,1.3751965565639326,1.2109070567008082,1.3243782929298478
17,1.6459592686149296,1.200463270155181,1.6280489230802473,1.797435631331129
18,1.3253553603490291,1.1002636619961066,1.682979425496012,1.4250743238961914
19,1.2002002256252686,1.6418619518171707,1.1756976646503596,1.2297377370188753
20,1.2230453607737313,1.0440479002679168,1.3023153811114767,1.1790207266353634
21,1.580843049138132,1.1507988871845418,1.6759298183442575,1.5422640336503424
22,1.4724099510159048,1.2767076123662684,1.4926351355304137,1.837250600035462
23,1.1608781369525374,1.0049321819081238,1.0480046719172316,1.0240340307699094
24,1.5214058761327274,1.1255110366662835,1.6149139743477596,1.5260145119284374
25,1.3819916632108542,1.1331796125130904,1.7276872042515077,1.6099674052154567
26,1.5020255780341014,1.1006146047716314,1.8035579187841833,1.4325725922048897
27,1.2922095227441255,1.7317257555944032,1.2663618135704156,1.3455514464738045
28,1.3746067784470473,1.812757467051522,1.2074445287907547,1.2549222472226211
29,1.3311347605061343,1.3262783106267682,1.253676600969501,1.3702699580953746
30,1.3964509734098454,1.8524300493179005,1.2259945283219336,1.2750048088812407
31,1.661690435465956,1.1845618164880962,1.5945202493740764,1.6476268739339963
32,1.845549147647966,1.0214118593934116,1.1737186109963493,1.1069674697910927
33,1.3629348610933993,1.0527479012154748,1.3300451507407605,1.213499068766305
34,1.3064936074311153,1.8657504126345483,1.2383955435427976,1.2975264155265092
35,1.3287461495583728,1.0993514469792292,1.2784309943850407,1.2394542108477011
36,1.5325284588451251,1.12114268774577,1.9282930551567095,1.5111740764070614
37,1.3982074732680523,1.119898988528111,1.8608080181077853,1.532016681629852
38,1.3006734510896507,1.231404167960686,1.4739531962205916,1.8550370012101758
39,1.5137279344542636,1.1346826565710306,1.8812263174857122,1.5933516523897278
40,1.664838043010504,1.165148016863263,1.6417566060240445,1.6053912427674302
41,1.598111063929447,1.029850791182435,1.2051019779097887,1.1305951841537767
42,1.5373662714933187,1.1059674154110941,1.6916591715223839,1.4430516493481569
43,1.1918335025026683,1.3639415143889513,1.3460180740017973,1.5605568723817722
44,1.3892315875002719,1.0103043756914196,1.1025415856311618,1.0511226865609202
45,1.313524248421952,1.8229735989435065,1.2716051675441173,1.350979196996235
46,1.2988105667384442,1.2101268990807057,1.4708623449635845,1.8640800896099712
47,1.4792790256957413,1.1847991960273327,1.4917212950947043,1.6373972819427667
48,1.423768399056149,1.139410603347088,1.6817264787961648,1.6030007643130122
49,1.3847737983890755,1.0690443957810933,1.3818880558203923,1.2376169910484986
50,1.3575969489485356,1.2246841671458373,1.5537294597522386,1.8938930395279328
