,Feature_0,Feature_1,Feature_2,Feature_3
EA,0.017451377924705355,1.0964811262747514,8.259514115816541,0.1319259744361532
NotEA,0.051184381547925144,1.5195839100034365,27.305643877114473,0.3814056005956753
