,EA_conf,NotEA_conf
0,0.8898177602142908,0.6265948908718608
1,0.869527583178372,0.6562039279351629
2,0.4150975040740773,0.9984431292078241
3,0.5246347178284068,0.9812488512318807
4,0.3039794983950071,0.9368279323952923
5,0.2192250278822878,0.8041644352746731
6,0.3328780180602086,0.0361403438653201
7,0.9153565197717091,0.5865064831013268
8,0.32855350434517944,0.9595209420651128
9,0.9684104790273181,0.2329399294293242
10,0.21337497531289723,0.7912860714630755
11,0.4831405531293058,0.994737756112943
12,0.9220646005074549,0.5753086554107069
13,0.3901788307196678,0.992945276045547
14,0.5714091758401133,0.9576035475056243
15,0.20792214583499985,0.7787861763675293
16,0.6292508677025193,0.9178505150183749
17,0.2356280110380969,0.8374475449169991
18,0.8906132029854564,0.16334932136090988
19,0.8442226458016039,0.13924895010719823
20,0.907989923027865,0.17455362320188944
21,0.42363716772060456,0.9994096242593695
22,0.2975227194604542,0.9298377391075315
23,0.937873478045889,0.19825270118863997
24,0.6397493589398464,0.909537315416862
25,0.9249797257863206,0.187186291735649
26,0.49611159846581665,0.055125916393094304
27,0.5966167721694862,0.07079790053166231
28,0.657542467093889,0.8947389930400601
29,0.6128238891413115,0.9302096330975315
30,0.3254425224738323,0.03542131023920665
31,0.8997628552317998,0.1690614596544794
32,0.9519500151345129,0.520410000899271
33,0.5058040468192496,0.988308776497239
34,0.6342176024773345,0.9139570920271776
35,0.8016032996352388,0.12208435405384807
36,0.6652562606066132,0.08420203368233813
37,0.45970455961903656,0.9988154570520058
38,0.9573112763641483,0.5093495904026718
39,0.36188164206705825,0.9813945960044959
40,0.18164175163544752,0.7114644689118149
41,1.0013935495167068,0.3499972536030889
42,0.5687950568083813,0.9591393740640585
43,0.5808804562544813,0.951839775567972
44,0.9744813383252519,0.46964704244242944
45,0.839555744755715,0.6971840031247472
46,0.3164602245984887,0.9491024653439233
47,0.3581369922523088,0.9794050668016803
48,0.47981742085530243,0.9954801059377115
49,0.9892034899684972,0.42571498861136403
50,0.8597078301655643,0.6699610113922827
