,Feature_0,Feature_1,Feature_2,Feature_3
EA,4.554889397097061,1.2842710342313401,6.37318502831095,0.12465242941576193
NotEA,3.113056676538036,0.608750703323628,1.3483945315087977,0.07336036716453653
