,Feature_0,Feature_1,Feature_2,Feature_3
CEP,2.2678232192993164,0.0651041567325592,3.296322016473539,0.6366040918816401
DSCT,1.6397782564163208,0.00247846066486085,0.08675898859224579,0.0340628431175882
RR,1.5264011025428772,0.1161290667951107,0.58038310209606,0.2396792227620536
RRc,1.513747751712799,0.03915167972445485,0.3331988806963707,0.1419060159453941
