,BYDra_conf,RSCVN_conf
0,0.8345333128087558,0.8383335138368648
1,0.4261259177992094,0.42179412502781
2,0.9935605116222317,0.9698197725741305
3,0.6611068742944708,0.7571469808600323
4,0.7447160884937593,0.7606692854284985
5,0.7768259813766458,0.886529795217327
6,0.8765643901584206,0.7593272205477444
7,0.9974237800467809,0.9733789589066153
8,0.934141115197669,0.9883541692166965
9,0.8038686501716571,0.7574480851396472
10,0.8931001640034895,0.8221450807065477
11,0.7429953806339277,0.7485298534593405
12,0.8708976785993763,0.8255813542576319
13,0.9751877083289168,0.9997148382291371
14,0.9553472108283172,0.9310901254101277
15,0.8870621688356682,0.9680643887403692
16,0.9726622188117567,0.9963472612269813
17,0.9414505898310749,0.9535528446177924
18,0.937319425175076,0.8734890866495787
19,0.2909361832535782,0.4358520809447929
20,0.3619924746467421,0.52662541394469
21,0.4881199419985489,0.5035474903627806
22,0.7292775016819284,0.8808126376799016
23,0.820576232055592,0.8190547395240705
24,0.9320214260735011,0.9826122208895871
25,0.5020214929914834,0.6384515809556627
26,0.905642162837836,0.8415272632959099
27,0.633716644789186,0.8038554855334329
28,0.9755882480406023,0.9474297046920304
29,0.6193175812193369,0.7874127391729325
30,0.9038747026665467,0.9523745976495813
31,0.9341312921896884,0.9919002455576095
32,0.9932735370421779,0.9879247654478946
33,0.9520995499445107,0.9861206909933682
34,0.9071568302334719,0.888603598481053
35,0.8412792837312255,0.8239154335484654
36,0.7250185030859031,0.6963828431150118
37,0.6320864005336898,0.7935885601749711
38,0.8665968121692322,0.952753493349206
39,0.8384398099227282,0.8686251834315594
40,0.9802117708936692,0.91594648518991
41,0.8839063208410549,0.8828719093278797
42,0.8789365797077928,0.7975715435411513
43,0.6978151270174148,0.6607553192434792
44,0.4328946579741441,0.4411399601248254
45,0.8039092922410394,0.7106810034128189
46,0.7678417559211467,0.8759896206683544
47,0.9984013269470828,0.9463033344936217
48,0.9083725689312298,0.8407024735502145
49,0.6995248233498494,0.7989971507716153
50,0.8608759367684861,0.8597145777789255
51,0.9960781584972035,0.9826971069602598
52,0.9615227315354331,0.9900518192170644
53,0.8878565018910124,0.8843356346653639
54,0.8813623921315924,0.7817528142426785
55,0.8845593098389283,0.8097478486811737
56,0.984943303093236,0.9369612107275084
57,0.9332380791031463,0.8935083450384254
58,0.9340988255049476,0.8862566133118837
59,0.9750135105037631,0.9186987125850192
60,0.9691275782914258,0.944356758683163
61,0.5422153211903842,0.5149842339106243
62,0.7244407074360276,0.6866531220710705
63,0.9956292532353735,0.9490605108868824
64,0.9439874401758429,0.9187998929788587
65,0.9497536276712311,0.9401853616213833
66,0.9504212666483796,0.8539968244478081
67,0.9418377683783166,0.905809996411672
68,0.9356584115052474,0.8311366144093825
69,0.44841157369125073,0.6236885084641726
70,0.587859627745136,0.7576026577354128
71,0.9432039661747991,0.8982562789372729
72,0.9938457079312227,0.947570589039114
73,0.5387208273414223,0.5353652915828132
74,0.8963823840174701,0.8379489515788893
75,0.6007134687618598,0.6083979164163887
76,0.8938476919962484,0.7867167919087531
77,0.9792786656466772,0.9521077535231796
78,0.561774042054946,0.7266912561205044
79,0.9811436025601618,0.9540087407000739
80,0.9201177000741287,0.9775545779445162
81,0.7758028377901872,0.8119232788550702
82,0.9491174168415383,0.9950659116490638
83,0.2910134728696794,0.38710346014287944
84,0.9071500677611586,0.7949704123405485
85,0.6641002435555641,0.8114954862439646
86,0.8584754872187611,0.949714118599297
87,0.845307886617927,0.9515919008362596
88,0.7917650824901412,0.9208015618470741
89,0.9936168185119126,0.9574568441506128
90,0.9627757837033701,0.9220670442910125
91,0.9759623469914369,0.9132956782042797
92,0.8813455702125185,0.8467857674012659
93,0.600432755590115,0.5914879700284864
94,0.9179864733371746,0.8502632742449779
95,0.9887436709122764,0.9848382491304021
96,0.9678206255535305,0.8833588192531049
97,0.825280479841457,0.7818367150011646
98,0.9279745159053839,0.8616099919301279
99,0.37171145228204716,0.4791196233572817
100,0.7913270037374096,0.7353894373017833
101,0.9597288670631134,0.866219620638973
102,0.10942648931408741,0.1705639039651575
103,0.995200550610536,0.950780736064496
104,0.9570897612977411,0.8988907336233012
105,0.9607739891650403,0.8714827542848387
106,0.8628640409673624,0.8098089796803737
107,0.8923168460740213,0.7852621909553518
108,0.9159182571370774,0.8645314250646065
109,0.9547177972107204,0.8605103990505399
110,0.8365251176642786,0.8185574431596552
111,0.87531499780383,0.9687335200254958
112,0.976649117646485,0.9863020306211563
113,0.6103070903633608,0.6109995118158696
114,0.5573866805619304,0.7346308761334522
115,0.7596571962340904,0.8462337067198828
116,0.9831560182031549,0.9085066772075813
117,0.8966283081317517,0.8959173874300999
118,0.7473474047003777,0.825383737313912
119,0.9808823478896033,0.9508810264599754
120,0.9789628711733075,0.9409131837611026
121,0.9969861792063008,0.9411925289529894
122,0.975944043301413,0.9544180375180565
123,0.7890153103690015,0.9195881808290399
124,0.9868096727102473,0.9704491001596437
125,0.9402842077505434,0.8552530558212718
126,0.8886713567228,0.8008102848605382
127,0.977221713070944,0.9918223537316809
128,0.930524482643165,0.8425751581086817
129,0.8689538811576103,0.7998914612696012
130,0.4116647283479189,0.3993682353512996
131,0.5763557252536199,0.7208454458409113
132,0.8675204160829911,0.9348281868844939
133,0.7867187119038711,0.7918551013014686
134,0.9613774017524134,0.9126866781285087
135,0.8450354275389665,0.9379582966284111
136,0.9238037656111454,0.8286681170093582
137,0.9955303468865806,0.9372246663996888
138,0.3394078530585961,0.48271187132499627
139,0.9769629194189126,0.9176496134204613
140,0.993996840907797,0.9490084262705649
141,0.8012983592905059,0.8822491632857148
142,0.927309732198427,0.874627054727679
143,0.9246471408543245,0.845323295907081
144,0.9969335471208604,0.9412210893361512
145,0.9468467231749785,0.9419405055622911
146,0.8924446675250782,0.7902985216669317
147,0.9859147069051017,0.9890918414053882
148,0.6021698670690033,0.7499139709796366
149,0.849741617568719,0.9497934640678424
150,0.7196505443479952,0.7147351356704796
151,0.8516687968452673,0.77852947849498
152,0.9727951732284379,0.8915654100413855
153,0.9495499017974547,0.8763549191244999
154,0.8996153054855519,0.7958822511998809
155,0.813802431419466,0.783588941101524
156,0.1714600079793626,0.24271076101403388
157,0.9991754144655871,0.9681625288875196
158,0.8077935420042281,0.7947725364618545
159,0.9472432508052346,0.9646030774636034
160,0.7632097184970964,0.7307460944196775
161,0.7877851619283127,0.7301657094643382
162,0.7394901040079008,0.870345106946081
163,0.3409444199588002,0.49896288156159574
164,0.9791268232654042,0.9921539818447898
165,0.9873296475429312,0.9193430718471636
166,0.9766579821856762,0.9286892752471136
167,0.9881159788393502,0.9237794132187136
168,0.9917773270922817,0.9906222429405118
169,0.8005736586170679,0.7980984367387441
170,0.9603519249697241,0.8722488375035377
171,0.9649313368673903,0.9743375065555735
172,0.9887656896809436,0.9491653562531758
173,0.5805324752637148,0.5725050712532569
174,0.6126962334191693,0.6343015861745639
175,0.6796059726628967,0.6619907112196287
176,0.9275897878886826,0.9930152607282855
177,0.8184501164087511,0.7881217711168359
178,0.9760858687501348,0.9394724380490601
179,0.9969237457469792,0.980270299115504
180,0.8596882358185017,0.9170724978645547
181,0.9497159180683179,0.8973677859617875
182,0.9012003283822367,0.8293233169900874
183,0.999921790517378,0.9781925925278678
184,0.9414162502828605,0.990433578786134
185,0.956492416495904,0.9222679376349804
186,0.9869356905949093,0.9187143022350647
187,0.7800213036734287,0.9099299928022054
188,0.7143694821757528,0.8634902288098225
189,0.777069048807587,0.8903269829768377
190,0.9738865000376665,0.8927343377259375
191,0.983029522823988,0.9072557337469901
192,0.9547695185123318,0.8817203119053942
193,0.7240641155001868,0.6906905320122472
194,0.8630583036265191,0.9423400342506263
195,0.9571340717737667,0.877777260838538
196,0.9552319961718057,0.8833096713182886
197,0.9313045563239548,0.8304071769654376
198,0.9771423790241773,0.9351486873464023
199,0.9791932541822411,0.9104957280039865
200,0.9503086776021441,0.8518721341913252
201,0.8907925933878231,0.8773308017962883
202,0.7491659498320025,0.7038756871543549
203,0.9971357324248945,0.9448088490491546
204,0.672378490658271,0.707778659243198
205,0.9731057090265448,0.9731943266101392
206,0.8780080773118437,0.7976959547638529
207,0.8243383756407182,0.7562067562423871
208,0.92979420145931,0.971640756644505
209,1.0011783085850576,0.969755299882748
210,0.8410200554677683,0.9372457291815113
211,0.8170092483437513,0.8993693169404118
212,0.8098326686501904,0.8496033412630173
213,0.8443662446798157,0.799594070940237
214,0.9665978075761259,0.894471774846216
215,0.9560235965083397,0.8839591883717229
216,0.944061346548066,0.9298672353427142
217,0.3795637777062717,0.5475357229841562
218,0.8941924246921351,0.8374858394416566
219,0.9506730160444647,0.862052018189459
220,0.9087258884331151,0.9308292149835661
221,0.6340499165712723,0.7992596186769844
222,0.9937692014402304,0.9582660670611032
223,0.6253456535261407,0.7816716130324441
224,0.6889245887577394,0.6721999298156458
225,0.9394954423091556,0.8680173084069456
226,0.9797380140075213,0.9700015574023264
227,0.955973359265033,0.9909674620792116
228,0.9946078730484249,0.9475118560037351
229,0.9645782355358549,0.9203089967615777
230,0.9342614410125061,0.9136265507340027
231,0.8982281197662019,0.9118874289567921
232,0.9062156125824239,0.9831563515422982
233,0.9724980392268053,0.9481338073011668
234,0.9164116858292471,0.9351758025914726
235,0.9428547925589471,0.9370038637685574
236,0.8844132554757281,0.8229168015315216
237,0.887803799406389,0.8089065620981143
238,0.6865283558767695,0.8163904216406646
239,0.7539002124644208,0.7566673210624346
240,0.8607733444930122,0.7859452645951199
241,0.9541415947588502,0.9065417019199621
242,0.9649596550862722,0.8882337460502303
243,0.7856348094944966,0.8896835338682153
244,0.9607550706359214,0.9149025266518567
245,0.9925589125367273,0.928448347222494
246,0.9125000596911569,0.8039707962452236
247,0.9820747810628991,0.9270177102047338
248,0.998370667384357,0.9831652042955356
249,0.9875191635816264,0.955165333888868
250,0.8968655542698812,0.9031184333200651
251,0.8903732095708999,0.9588976439970891
252,0.8407847827745383,0.9306210179276085
253,0.7182604968626661,0.7037196269215765
254,0.9192269103745461,0.8752689015371973
255,0.7332740803146351,0.8017608226918722
256,0.8833640526419269,0.8106659344512867
257,0.8622528598207774,0.837892783403718
258,0.9524341096389003,0.8632759791694116
259,0.8753991415491263,0.9108075481454617
260,0.5177533096391225,0.6159976536104507
261,0.9946952490986223,0.9898462190590238
262,0.9338270321465622,0.8865455077653646
263,0.9783335096501493,0.9926739899217482
264,0.9876014595067226,0.9589901498638896
265,0.7202765612728078,0.7231416419596589
266,0.8118003334622961,0.9234462765049261
267,0.5907778373139594,0.7656833884820357
268,0.9412433801747968,0.8463138001771093
269,0.6189534853211984,0.7750736329889976
270,0.6488101939743401,0.739761465133976
271,0.5551815869319497,0.6906271016251587
272,0.7187889052316536,0.7861902842087498
273,0.5722663587094604,0.7482415941371324
274,0.9738882639371487,0.90313959023611
275,0.2415094261194325,0.33913266740021786
276,0.9518131741022859,0.8860737115430657
277,0.8822673094627174,0.9764269559630383
278,0.8492811781313725,0.7751588591701434
279,0.9410099333748092,0.9320396012661496
280,0.7496759713339669,0.854412833666458
281,0.6188418423772989,0.6589618126897124
282,0.9886739855329607,0.9609154426845541
283,0.9402348837772903,0.879049687994541
284,0.7646247542630288,0.7228344926638424
285,0.9527161193608171,0.8575593658538352
286,0.8565160257903787,0.800602323418156
287,0.7464362033163129,0.8710742501687972
288,0.6911322628960365,0.7932194284938494
289,0.8200526261291332,0.8008676453482897
290,0.9574978448037206,0.9924641863055716
291,0.9439369015063187,0.8972571707629411
292,0.6300899360816152,0.6295320277613249
293,0.9256984437723004,0.8958658000572344
294,0.9851268482294777,0.9324981711844158
295,0.9451267366248027,0.8814190558966715
296,0.9658732380984205,0.8865374498450511
297,0.8023350628041617,0.9316895105439155
298,0.9180794068842041,0.9092867827116279
299,0.8251606836376341,0.8024274657549197
300,0.6993485075064527,0.8502433328916781
301,0.9620937754338497,0.9893625383349217
302,0.6173630044788704,0.606050838278983
303,0.8715036905410475,0.7804352972245787
304,0.9237592585407383,0.8501666327268109
305,0.8284703760403965,0.946244662245828
306,0.6533157075473472,0.6467051119214449
307,0.9283170207559791,0.896884677952902
308,0.914523319687897,0.8292958583987066
309,0.8697035894905171,0.94761802415857
310,0.9979646679157664,0.9696806904698868
311,0.8708182255448436,0.9185055268804737
312,0.6083380852172763,0.6610107878653818
313,0.15936819106432634,0.23723481930093274
314,0.9780639857621387,0.9699089145170878
315,0.9086785002049312,0.8028285671732837
316,0.9161273945338018,0.8192420680832876
317,0.9983669916339911,0.9536456010388038
318,0.9118711975880969,0.8516759619835921
319,0.7148912692474138,0.7336178522563838
320,0.5784107203995803,0.7314139844200173
321,0.9845826137446788,0.9952734387694535
322,0.8942591658313138,0.8325558879329622
323,0.9712939450940042,0.963604455797332
324,0.7773482563414587,0.7798665548552699
325,0.8805407445291338,0.8949427125684007
326,0.9792020068256675,0.9910332585271823
327,0.4755084444232195,0.45042767155346786
328,0.8800520329295662,0.9236000945809664
329,0.9736922500231697,0.9538665248449647
330,0.8138983319809667,0.7767612773016214
331,0.971165262536194,0.9845464166312629
332,0.37473033934817257,0.5066917562482535
333,0.9152431310804464,0.8465303489024567
334,0.9712831628064911,0.8925458578343515
335,0.7397921205461305,0.8844863145855322
336,0.922182698365577,0.8297967141999105
337,0.8427695949459515,0.9480385245483585
338,0.6803063761450073,0.6615754190666863
339,0.8631841937845568,0.9461244695296506
340,0.9828387642807235,0.9406381124328597
341,0.930192827306109,0.8582496691297811
342,0.9490289786666456,0.874823549400058
343,0.8299696611014697,0.8372949219856427
344,0.5528138775711852,0.7155278806120275
345,0.9278230690243284,0.8392451423720082
346,0.9413400734508298,0.8399496382613074
347,0.7137034704696654,0.7055812849767673
348,0.947103106213233,0.9780475510590888
349,0.9593829331542244,0.9878633331607235
350,0.84974693455539,0.8014290699558132
351,0.9251935323435371,0.8337766984258593
352,0.757696975058667,0.7516903363021145
353,0.9244492278748889,0.9867215216793854
354,0.9864607821281604,0.973524150759591
355,0.9467597999680817,0.9236733154686951
356,0.9698180315274022,0.9698953841153819
357,0.9577949624106136,0.9204755613026194
358,0.7812287651262209,0.7460915141911502
359,0.9439762829262314,0.9312656144751065
360,0.9987094826013003,0.9740643921217393
361,0.852408877295961,0.905063262489948
362,0.8026907415893229,0.9159583240972979
363,0.8545117104775596,0.7914734791447338
364,0.8673456256672609,0.9412033502490639
365,1.0008734568194433,0.9752831848711377
366,0.9499323279942077,0.8569477897978643
367,0.8969333266150186,0.9680613046778747
368,0.8780110764045689,0.8896022379818116
