Feature Name,Relative Importance
Period_band_r,0.11085481682496605
IAR_phi_r,0.08928086838534596
GP_DRW_tau_r,0.057666214382632267
MHPS_low_r,0.037991858887381234
MHPS_high_r,0.037042062415196704
Harmonics_mag_1_r,0.034192672998643106
Harmonics_phase_2_r,0.031750339213025745
AndersonDarling_r,0.03039348710990499
Gskew_r,0.028900949796472168
Amplitude_r,0.02808683853459971
Harmonics_phase_3_r,0.02374491180461329
PercentAmplitude_r,0.021573948439620082
Skew_r,0.02143826322930801
Harmonics_mag_7_r,0.021438263229307985
LinearTrend_r,0.02021709633649933
Rcs_r,0.017232021709633626
Psi_CS_r,0.016960651289009487
SmallKurtosis_r,0.016960651289009476
Autocor_length_r,0.013704206241519624
MedianBRP_r,0.011804613297150568
StetsonK_r,0.011261872455902256
MHPS_ratio_r,0.010990502035278104
Harmonics_phase_4_r,0.008548168249660749
SF_ML_gamma_r,0.008548168249660749
Beyond1Std_r,0.008412483039348672
Harmonics_phase_5_r,0.007055630936227919
Harmonics_phase_6_r,0.0032564450474898087
Eta_e_r,0.0005427408412483015
Mean_r,0.0
Harmonics_phase_7_r,-0.0005427408412483015
Psi_eta_r,-0.030393487109905026
