Feature Name,Relative Importance
AndersonDarling_r,0.06612466124661245
Gskew_r,0.03387533875338754
Skew_r,0.03387533875338753
Period_band_r,0.028997289972899732
GP_DRW_tau_r,0.02547425474254742
Beyond1Std_r,0.022222222222222233
SmallKurtosis_r,0.019241192411924134
MHPS_ratio_r,0.018157181571815718
MHPS_low_r,0.017615176151761523
Harmonics_phase_2_r,0.013550135501354987
StetsonK_r,0.012737127371273693
Harmonics_phase_3_r,0.0070460704607046235
LinearTrend_r,0.004607046070460719
Harmonics_phase_5_r,0.004065040650406526
Harmonics_phase_7_r,0.003252032520325221
Harmonics_mag_1_r,0.002981029810298108
Harmonics_phase_6_r,0.0027100271002710175
Psi_CS_r,0.0016260162601626105
PercentAmplitude_r,0.0013550135501355087
Eta_e_r,0.001084010840108407
Psi_eta_r,0.0008130081300813053
SF_ML_gamma_r,0.00027100271002710173
Harmonics_phase_4_r,0.00027100271002710173
Pvar_r,0.0
Amplitude_r,-0.001084010840108407
Mean_r,-0.0016260162601626105
MHPS_high_r,-0.0018970189701897123
Rcs_r,-0.0037940379403794246
IAR_phi_r,-0.00840108401084011
Autocor_length_r,-0.03712737127371272
