,EA_dist,NotEA_dist
0,4.630992673954639,6.050187242124976
1,3.354467250350953,4.8912318716539485
2,10.877323071768085,3.628224919616035
3,4.4114370192021415,3.055501849100453
4,6.156724202767913,2.043324697018592
5,4.176108242759393,2.945141696369948
6,5.784181741432557,3.2573444034923638
7,5.961992526331025,3.4580977580650405
8,1.826415019046733,4.081282352156706
9,4.504973806144059,2.2361158112038066
10,10.430846731390563,3.9317323151537242
11,4.515928406782943,3.372522769703455
12,3.202114209509676,4.865344610229733
13,2.9017160191159674,4.53858630419767
14,17.960517468003015,3.6849986247879825
15,5.267935780681136,2.5953281636624403
16,14.500683818686792,2.6776248410506467
17,4.788623045122989,4.557968029846774
18,6.400131355700119,1.5735736800021902
19,2.9792019841295216,4.35300948437126
20,6.6178543614559535,3.4379662478583137
21,6.477133737428538,3.821650536447442
22,5.632800541194763,2.564113198460544
23,5.078663780880242,2.9313922719845107
24,8.0862265397819,2.2194935611107987
25,4.1138355328748775,1.949275523838805
26,2.1471217234477638,4.490752311992058
27,3.376926313182624,4.0668641067363165
28,4.578139074546246,3.673016993367569
29,3.633988527218225,4.70203437680013
30,5.179004442175139,2.650157667024584
31,4.879108641613252,2.8722377835151764
32,2.080714305633773,4.469447939961044
33,7.273222094627463,3.417223334806091
34,3.6013962130258204,5.256325733621464
35,18.98764047351171,2.73810357722987
36,19.01809705989208,2.2662796427764937
37,4.732561181060533,5.988728621071941
38,3.6606332726209145,4.883329241839888
39,4.943911747084698,4.656650148986378
40,2.298250377351608,4.00292747250516
41,7.635746672290964,4.736651434149807
42,4.307916454832265,2.8528973967944977
43,5.349539969765691,3.6566036089487657
44,4.424597029022637,5.731381320905865
45,10.027692627286362,1.9560358219874874
46,4.136245789367108,4.931998941572322
47,6.907886905014624,4.075054964979981
48,4.602176089711817,5.614009409048231
49,5.271659394331577,5.237813194822527
50,11.371172176573076,3.375942803942378
51,17.662550924574923,4.156555017830196
52,6.0892976744199885,3.2132071239090987
53,4.231171454480791,5.456518580707261
54,5.21571636941798,3.7192066285406087
55,4.019327272343827,2.441507861057862
56,5.5774545433876455,5.20986403676539
57,4.806286562941356,2.204532791376102
58,4.389617520075651,5.884353870363121
59,3.199073499865899,4.564852685607336
60,4.218447592208756,1.6621562658549354
61,4.144176560554493,4.497894406005015
62,3.1090630517723024,4.331271291860901
63,4.360041129304783,5.0444309997416585
64,11.679455231005301,3.1178233597119345
65,6.6897986417902535,2.9562527864805683
66,4.4247368219823695,4.009700113880159
67,2.6926735517781437,5.341222768507913
68,12.134294368085044,2.9935371266804918
69,3.6558990139995333,4.456777793662352
70,5.763406776146225,3.2219210154017377
71,4.256402111725894,3.0526223724676127
72,3.9126542188271873,5.732189574346943
73,9.529710352190545,6.757316202294012
74,3.6353460381189526,4.1375078958991995
75,4.391738354940054,5.7391534214234134
76,4.9029203758478985,4.803998833543007
77,3.710896339565045,2.1410022090849115
78,2.3230495606266315,5.012813551861843
79,4.619425854091418,5.394558071894007
80,4.821176465240281,5.917244998860033
81,5.555590796601188,3.6778970917348035
82,4.466511539796324,1.6706369868806528
83,6.664667010097575,3.1078777166456755
84,8.97297082717997,2.562935509214964
85,6.043301887581551,2.5775564010026546
86,4.566122215649072,2.639252121635387
87,4.364278345351496,2.144282630537099
88,2.9904957467557076,5.196409584146723
89,4.282238935186,4.81268483009704
90,3.9356492100486027,5.870333267479673
91,3.4820757522081838,2.1351529580243804
92,5.352481711550464,2.0924185225983374
93,18.08068622197746,3.4180454781525773
94,2.9756974326708603,5.057504676601815
95,3.9079573969915398,3.636864950659885
96,4.408502767753216,5.085911353069314
97,6.312605161997314,3.9779533151185342
98,4.7414234286879156,1.9798587718206715
99,11.453899903236078,1.2769183014067498
100,12.002287996035331,5.515818761139501
101,2.472734473870652,4.150852908087343
102,19.215706289424354,3.9891860700581634
103,4.787798659467686,2.100653073556689
104,3.0958357240040075,4.680430000195679
105,3.50243472756108,3.082874934365976
106,3.905051197400013,5.056834595132798
107,12.274511766436177,2.9060319265296415
108,4.007846105845982,5.151131542030729
109,4.789648520606984,2.9908505811000237
110,2.7541576458875925,3.708734252947216
111,14.486576913345965,3.2543987393939635
112,4.340542964618168,1.4123155305692412
113,3.403932918712811,4.670367098835879
114,4.635679293152168,3.978618457390246
115,4.793151555561827,4.948282097304262
116,2.592308536316958,5.293879460215351
117,7.378666679628725,2.4780771925459346
118,5.015884518520814,2.4159747203104245
119,4.80847513463447,2.2574511861154645
120,3.162498563993284,4.6061525479388985
121,4.549453317084779,3.208362091589783
122,4.513809574672718,5.654375556805081
123,3.3605199741510425,2.0840317199773946
124,5.188298138702422,5.864592668208752
125,5.528713516248505,2.6475330179267473
126,3.5555065775437282,4.967372609937231
127,5.630440069278794,3.7675266242609258
128,4.698102263233548,1.899111683668055
129,4.658706903171179,2.7352553576437257
130,8.716003902749783,4.415993874011878
131,15.570108676077549,1.940803195929456
132,3.088900846361,2.801850503698486
133,5.53770916304903,3.057305841520696
134,4.537050659607892,2.506923139784334
135,4.715381281974534,3.48128730627551
136,4.798291301291881,5.5933269215772965
137,3.8217975195263394,2.178872944761117
138,16.97106568871193,3.845159752278786
139,3.898073095442086,5.5287554594581785
140,12.134616440745898,5.373508580484442
141,3.1020681553300786,5.11831998379686
142,4.551588083043885,4.178622974302986
143,3.2402187529480626,4.2707143534001215
144,4.388201515333814,2.583709689727038
145,3.1271638422997174,5.132875977444833
146,4.074861557737815,0.9482396773284804
147,4.444375968622067,5.07093084475248
148,3.889077941304377,1.8409923228070313
149,2.823883344822846,5.183717079032995
150,4.037680212012379,3.737475676453321
151,18.930866040093203,4.14327248549036
152,5.126865837930048,4.755494818027589
153,4.388559213904809,5.717838976687116
154,4.346795328218043,2.499004630822779
155,4.251244931445426,4.1654560596689025
156,2.2657239382571097,4.576440640849388
157,3.422964705708023,4.4228333969638705
158,3.8436033854316403,3.315203371727844
159,5.638539924049544,5.981486722934857
160,6.433306171204439,3.760567164121098
161,4.9796034826955,3.329055178512986
162,5.498404239100303,3.280007954569312
163,3.794252005012724,3.3929066487776764
164,4.6946519202028885,2.1906846985044863
165,4.268198852854418,5.168833163138766
166,4.941169842209557,2.2935043144643563
167,3.9563841949595013,4.385856817636524
168,4.948378198676654,3.9093506631511907
169,4.563464588283424,2.0567798184223065
170,2.8755513685668417,3.6621200515184262
171,2.209948425887271,3.6109816932586836
172,4.422833708745068,5.364352434300873
173,3.6954595869149527,1.39351740142674
174,2.3316572121362213,4.332156169748919
175,5.402287820413347,6.374843923991241
176,9.060937743685429,4.460099340076837
177,2.917278633563889,3.4159865833667733
178,4.814442490397895,3.2389981897738527
179,4.611962686069095,3.4642190196127194
180,3.1827883957499887,4.172138195720197
181,3.894942725891429,2.2640090384101925
182,4.298253952796603,3.4265969836941825
183,3.9877243190474,5.57639709994209
184,4.889555776110432,2.3193068303039848
185,5.803905717951054,2.807409110062129
186,0.9963367119604498,4.023032342840391
187,5.501653062171916,3.0347235601954776
188,5.513377289440402,4.039957202148537
189,10.898180239749628,4.278084926983238
190,5.795840383396344,6.344507349847412
191,3.3921579248940814,4.716622315603904
192,2.6993580170478033,3.7527713185956375
193,4.093452597567955,5.654098130873361
194,3.077613818499369,4.2637018583781
195,4.716499700495161,2.3723111308589386
196,5.6358180024020665,2.5243175851063056
197,5.7708177214017,3.004941282598715
198,11.305998500504533,2.858071077735641
