,EA_dist,NotEA_dist
0,1.8848183109429086,3.0504981031719325
1,1.8889153920409194,2.2339817988907535
2,1.8195514525868295,0.9287230759071461
3,5.408737978855843,1.973454609425838
4,2.536462396625955,0.34903658457169673
5,2.7222534018417277,1.3533698325265497
6,4.698758930881862,1.3993731748156586
7,5.141959542372556,1.757740430287135
8,0.28045296449300405,2.1732215869162252
9,4.082998746918019,0.9014761019449304
10,2.905900517444461,0.5283922421571998
11,5.128654118961453,1.7469818077873036
12,1.8766190627108756,2.4606258750203507
13,1.8635689987607538,2.19585629333979
14,2.607997053410655,1.4271702055557118
15,5.712916403372077,2.21941001729605
16,2.9138036290388265,1.0609705590614857
17,2.808438272113248,1.7146699709140245
18,2.680937084217122,0.4745019061210769
19,1.627103128709583,3.7156509610084933
20,2.1422873882199096,0.8461694632233545
21,2.1928880822764714,2.043177264459883
22,3.033815651796759,0.6036365361584464
23,3.511165693663648,1.486883220033453
24,2.640740352122553,1.4136147410732223
25,2.7249082073632516,0.5161872121209758
26,1.8863371519229664,2.388925832606277
27,1.0814657313559466,1.5255312647102661
28,2.0347662872552026,1.4851869466822256
29,1.9042414317489464,3.2762100106593937
30,3.68611636523598,0.6170123744645055
31,3.951194601846718,2.0444045245719558
32,0.35745539719551367,2.641965495436576
33,1.9350162683987748,1.494723996444614
34,1.731611227856523,3.5370274753421485
35,2.5074555005547166,0.372491249265936
36,2.9732150175827097,0.4813094890168963
37,2.011806704646271,3.777139330936506
38,1.894686231007425,2.855724795179022
39,2.2845722427747157,1.9396230713809977
40,0.3683036840358005,2.3185710096603067
41,10.83529262958301,3.7829834052178777
42,1.4824306769936935,1.2013153151312213
43,2.1747587420169774,1.4583419314483186
44,1.9102327759882405,3.29181765566289
45,3.5057185853133297,0.4346935619647345
46,0.9621558165130923,1.6220039807314777
47,2.7233158609827237,1.1952210281794517
48,1.8932036512220747,2.820460541293394
49,1.7499673856910478,1.7902015641475804
50,2.621212815699255,0.9901371571460912
51,2.3625911748837276,1.0719824222441465
52,5.066019467264244,1.6963361009805293
53,1.880946210429372,3.5712014635490794
54,2.3141398972950933,0.7840930458757662
55,3.317499043197222,1.4070819375635235
56,1.4488119588294475,1.4077969921932554
57,5.689928423035754,2.200822183235416
58,1.2208461203533414,3.296178802699881
59,1.8827292259106752,2.064197035243442
60,2.6882275107315095,0.34250786202084355
61,1.8459620888185053,1.9475972252788454
62,0.5542928220897831,1.9517976184889658
63,2.2943668250745852,1.8838445196561104
64,2.2742295825999137,0.5610752222012558
65,4.8129529743686295,1.491709252191316
66,1.8329778101836616,1.9263078306199515
67,0.23815879947509755,2.4410725365972388
68,3.0714052845219855,0.2409715470984629
69,1.8703154846645074,1.9875277497254227
70,3.7563390303807824,1.053047587132863
71,1.834279983092347,0.9168137442917472
72,2.598608009651391,3.785522312907789
73,0.33495964559054414,2.141689091029078
74,1.2700827727935482,1.3940939066498466
75,1.8576238363442714,3.4669892410130396
76,1.8250753447464823,1.9133507222428325
77,3.4810909014056954,0.7152153548163653
78,0.25741589492377326,2.6081365711362117
79,1.8935931042205616,3.0727789690447995
80,1.8745615056627476,3.1406771366668735
81,2.457947514528541,1.603048118316235
82,2.9594947768338478,0.35562991902172225
83,1.9484971781515363,0.824458946803226
84,3.354087228420799,0.9551793169945713
85,3.21246171564099,0.5917936029770453
86,4.000330019906119,0.8346310569597044
87,3.332132571136983,0.565103134939673
88,0.4064653132861893,2.7286563303678175
89,2.2174243499868322,3.742627924900017
90,1.7696757462218753,3.130271694714116
91,4.247695339402812,1.0346479981563563
92,3.3926226658583976,0.7068322753755409
93,2.398342200464319,0.5551264271554532
94,0.3467047205810587,2.119651128338597
95,1.7576970618561825,1.8028753622916984
96,0.9068399690244657,1.6667317810427238
97,2.291128655873129,1.3906073609293914
98,3.7883629852686718,0.6632367888021022
99,2.8177728145766836,0.12157200125928558
100,4.661699452212359,1.3694072782991276
101,0.7475097695217965,1.7955644695118216
102,2.297397271267936,0.7606102686127927
103,4.032304567320507,0.8604853326640987
104,0.9660921735642858,3.181164600452168
105,1.925456600507451,0.9899907330859894
106,0.7476158997339946,1.7954786537618386
107,2.4865732766663187,0.9349714814961896
108,1.3809726800895463,1.9966638692508614
109,3.4063082912212974,1.6094616049162545
110,1.8915880235345701,2.0224068129477804
111,3.1459237450698994,1.3655376675854276
112,3.0368822448149797,0.2359796616940235
113,0.814646889876752,1.7412781148948024
114,2.0608429942182593,1.3116498130561243
115,9.270476769491202,3.6765388189037402
116,0.20428442675412573,2.4997933936347634
117,4.658873429167754,1.3671221864104046
118,3.5978707288528935,0.5092067957236193
119,3.206822904575645,1.205952711020938
120,0.41287257614013884,2.066148510827794
121,4.989551248890445,1.6345047207005239
122,1.8564453449658453,2.8633938987124914
123,3.743725991862902,0.8773597665427695
124,1.8884235697599914,3.1413063590457746
125,5.436040312012032,1.9955309828501502
126,2.2595492757339826,3.7443703015911862
127,2.5022793727848494,1.754516228142771
128,2.903978871053518,0.374929319115892
129,4.616453854171944,1.3328221735598262
130,2.2932669550160383,1.3908900155322432
131,2.3940321153817226,0.46420418060421653
132,1.9498435993823322,1.3727872201697466
133,3.86016967397159,0.7212989062445994
134,6.185567267033189,2.6015904304429114
135,1.926651683854359,0.9900914888475647
136,1.8989234219011797,3.50225254054758
137,2.754676164467114,1.3614044794834617
138,2.681171497762722,0.8592799642463025
139,0.34763333106657823,2.533025439820717
140,2.632914573246731,0.5689957603607815
141,1.9046340790467857,2.4846713680137684
142,1.7215478852575372,1.3952223527833776
143,0.9623059303137586,1.7578058218080597
144,2.598941362711454,0.752273062449667
145,1.8147948902610198,2.4573428992204023
146,3.380966965788559,0.33382074196942035
147,1.7020995856137358,3.7762922907675573
148,4.26363850346595,1.0475394694240094
149,0.6181408319380983,2.89981488182974
150,1.8897305410988208,2.0193612316137117
151,2.1563273475911253,0.6564097034239644
152,1.8877559064325267,2.016123564131357
153,1.8672958262700428,2.991272347324421
154,5.399163690309344,1.9657129425135116
155,2.0506818296070963,1.4763361943654192
156,0.19402495290834934,2.5035744965434765
157,0.645369024727998,1.8781543789897208
158,1.4968608381102722,1.3752008287399897
159,1.8459237080426791,3.2627293353242717
160,1.575987304297938,1.4559971410087074
161,2.6038570242462864,1.2449786533728906
162,4.201104407066236,1.6060257130309163
163,4.147045327068612,1.77148381821576
164,5.650929971982153,2.1692884544693136
165,0.9990984435602949,1.7248837835443718
166,4.208833876998911,1.428798757857047
167,1.8924259646427528,2.0237807251576694
168,2.117585761444531,1.9734932763145894
169,4.139919550335996,0.9475016523870252
170,1.8302550474519785,2.062333976028609
171,1.8771196808117303,2.28845617823899
172,1.8234287118935564,3.2474951262280785
173,3.346268843272965,0.30576421268327447
174,0.33655584476089917,2.1278574003506283
175,1.9083829739501361,2.9326803986143966
176,1.560135820304167,1.1384837706292186
177,0.9173616708270855,1.6582240459445892
178,2.5582027573589374,0.8604439117151981
179,2.300737520321705,1.4401910484276255
180,0.975560204994439,1.61116533613851
181,3.561810559655631,1.7233546343379038
182,2.122909315620564,1.692410448129548
183,1.0119705202480396,3.138782505659365
184,3.6687220852713307,0.8058602016211942
185,3.6346280570394787,0.5389283766040815
186,0.21814081048228662,2.4383227597018924
187,3.8508373748538944,1.9776410909764752
188,1.671663088361114,1.0483040192309319
189,4.145545209655419,0.9520505001057549
190,1.856631308558698,3.361179132139578
191,1.4990322561501819,3.6120942286507054
192,0.9548428739637482,1.6279171475522864
193,1.2797496984717993,3.327188547653516
194,1.0243861449377993,1.5716852053813244
195,4.854394403270229,1.5252183466132099
196,2.6960003250177595,0.4269363031700557
197,3.059615774886733,1.8292829732878482
198,2.4019658645893185,0.4577890361856154
199,1.8720685556052954,1.9904021349857115
200,1.838349691360566,1.935115720657747
