,EA_conf,NotEA_conf
0,0.18305693368150344,5.903169976761363e-17
1,0.8888232197764192,0.014697670345325086
2,0.2893705930819887,0.4226381492047848
3,0.0071620119676027,0.9776576593170344
4,0.005607008242551877,0.2567559938121734
5,0.5002791284972353,0.4597389480715211
6,0.0024175554740844315,1.0032157754842617
7,0.016647574758869296,0.6936820565747961
8,1.6152670055572602,0.006877329412916412
9,0.03177929435155839,0.9272775021399229
10,0.006531887574474778,0.8583673398213808
11,0.006845895625857365,0.8409870365504575
12,0.9726468258908734,0.007213157521681573
13,0.897337714152703,0.039401224127841736
14,0.4204813186547433,0.3318001396799154
15,0.013317525348803136,0.8257869931918284
16,0.030824849705746095,0.4578091729547204
17,0.00034716465217390035,0.014484617802228617
18,0.022130503392685484,0.4753096160616819
19,0.11191922216226038,3.813635701981802e-16
20,0.4821595137212515,0.3029054656466276
21,0.04987692329604899,0.15968911262588037
22,0.060785955193011054,0.6805886893997688
23,0.10512096772938154,0.6110790592102747
24,0.21026267980195762,0.4718885363460909
25,0.005882536109934873,0.9161436191358552
26,1.0887016421182385,0.009371706102756186
27,0.3581920669938506,0.008506521217593377
28,0.5707071302266814,0.22281230241493843
29,0.1703335513332703,3.238898679183171e-18
30,0.048469597261665893,0.6238094014582909
31,0.31420436871045443,0.22030495721587898
32,0.8305843771030834,3.1661896664422456e-07
33,0.3379519550860771,0.1768644188079355
34,0.08583119451359177,6.846720117395032e-18
35,0.013044497625793126,0.5099800632619966
36,0.029521604558318624,0.5390499920821662
37,0.023706105041046904,1.108408263280748e-06
38,0.7307629858415187,0.014156006491430078
39,2.333737007313206e-08,0.00019991072181197917
40,1.4908251515669806,0.022451575832024583
41,1.829821468253426e-133,1.2755407915881272e-140
42,0.20327923458100006,0.007841483180810474
43,0.022074338380198323,0.057222319207189426
44,0.3532554753774726,4.0967016763305285e-07
45,0.021847885151352213,0.8715083033814434
46,1.3638853832425015,0.05771958055648493
47,0.0007374795797227511,0.029309785848773348
48,1.0618389834954027,0.008506025250676777
49,0.7215103778137575,0.14674153398932657
50,6.51287331144968e-05,7.095153691871071e-13
51,0.21776101547483204,0.28442504773957905
52,0.021437063742539397,0.35973119109467333
53,0.11043630837161221,8.597584727766437e-21
54,0.000660664245697614,0.08975279902901293
55,0.5938839013238562,0.3978181458450816
56,0.6778072802548989,0.17270144814453034
57,0.012163736279750256,0.7968925485511844
58,0.10573249506959392,3.2736033644388607e-15
59,1.0731692461909215,0.02843410619965791
60,0.003633717771055361,1.1905715599797042
61,0.770104657036996,0.08936700281235255
62,1.423286996878766,0.042700385759806496
63,3.0337043821714173e-06,2.9562686732846835e-15
64,0.00785237017499055,0.3052645813732376
65,0.013543024104721052,1.0538636605254104
66,1.0296234401660074,0.07878924989298683
67,0.8028554558365871,2.0116856105211586e-07
68,0.00827569047157118,0.8256607729432193
69,1.045785882919031,0.0554895602371823
70,0.024831117016724448,0.5565493818063989
71,0.06558135700015445,0.13999143992609317
72,0.06810749191434251,3.390304329481072e-17
73,1.3427860300356764,0.03913993082630696
74,0.877193138826821,0.11688799691235288
75,0.14304143161629015,1.3846602791754175e-12
76,0.827120971037321,0.11959554318666057
77,0.012863071983570886,0.6638783348943194
78,1.4350030212943052,0.003928112721363715
79,0.6622045887423621,1.5008881915553389e-05
80,0.43826719897597555,1.4969721648709238e-05
81,0.2831989147782692,0.5121412706695512
82,0.03492009088227734,0.743522507196228
83,0.058487415340197246,0.09818781481933517
84,0.17588104956582876,0.6857824521547259
85,0.0033398452711325844,0.5155418820859518
86,0.020299656412041685,0.6805189357385862
87,0.005772464496975244,0.8421176664923752
88,1.1620661869399025,3.576125887080124e-05
89,0.06772972537478465,3.6974876826580446e-14
90,0.0149396759620423,5.931948365943994e-09
91,0.007396076911167213,0.924232508703748
92,0.027730219300297693,0.49686797869653054
93,0.04669474437703926,0.2762395570523311
94,0.5709704907715244,6.527324863639794e-05
95,1.0674297850749679,0.06992828953901432
96,1.1227741937757045,0.16394553654952398
97,0.18985782930780257,0.17658939422376072
98,0.015836714244178148,1.1177219214793666
99,0.011658147437725624,0.690697356157212
100,0.005451777882131743,0.40893524871424936
101,1.5514657792580628,0.022046148302913824
102,0.2816284323630179,0.3557228812331267
103,0.0057847792490685855,1.2034558889402847
104,0.8079466513894547,2.2299602236751838e-07
105,0.7650223354195735,0.3481951479261053
106,1.2610699471036313,0.08093306266231508
107,0.01548975866134209,0.30123497381720493
